date_monday,year_iso,week_iso_num,geo_level,geo_code,geo_name,classe_d_age,taux_passages_urgences,taux_hosp,taux_sos,topic
2022-10-17,2022,42,FR,FR,France,15-64 ans,908.31501358,1236.8558882,5697.060019,COVID
2022-10-17,2022,42,FR,FR,France,15-64 ans,2148.1960429,3541.3561097,14110.554125,IRA
2022-10-17,2022,42,FR,FR,France,65 ans ou plus,3848.616961,5735.0973688,7448.2758621,COVID
2022-10-17,2022,42,FR,FR,France,65 ans ou plus,7829.0105668,12177.790992,19321.83908,IRA
2022-10-17,2022,42,FR,FR,France,Tous âges,1402.4356278,3377.069065,4345.6566115,COVID
2022-10-17,2022,42,FR,FR,France,Tous âges,4800.1655229,10384.154549,14623.497392,IRA
2022-10-24,2022,43,FR,FR,France,0-1 an,2108.2956259,4430.4296413,1161.4217795,RSV
2022-10-24,2022,43,FR,FR,France,00-04 ans,469.91232731,666.85584563,856.7591349,COVID
2022-10-24,2022,43,FR,FR,France,00-04 ans,15877.391073,38791.146425,16528.504608,IRA
2022-10-24,2022,43,FR,FR,France,05-14 ans,114.91611124,238.37902265,2077.8460638,COVID
2022-10-24,2022,43,FR,FR,France,05-14 ans,1738.1061825,2622.1692491,12145.15657,IRA
2022-10-24,2022,43,FR,FR,France,15-64 ans,715.40955217,980.71265119,4574.4885218,COVID
2022-10-24,2022,43,FR,FR,France,15-64 ans,2106.1023643,3820.6930369,12765.344347,IRA
2022-10-24,2022,43,FR,FR,France,65 ans ou plus,2837.9010613,4411.3658963,6174.0890688,COVID
2022-10-24,2022,43,FR,FR,France,65 ans ou plus,7035.0397676,11263.44653,18634.727845,IRA
2022-10-24,2022,43,FR,FR,France,Tous âges,1089.153042,2613.4943773,3458.3765279,COVID
2022-10-24,2022,43,FR,FR,France,Tous âges,5433.7333913,11117.391563,14313.266954,IRA
2022-10-31,2022,44,FR,FR,France,0-1 an,2351.2667236,4873.7714396,1306.9245165,RSV
2022-10-31,2022,44,FR,FR,France,00-04 ans,318.15394051,498.79081016,604.46910766,COVID
2022-10-31,2022,44,FR,FR,France,00-04 ans,18071.527139,44407.496977,17296.734876,IRA
2022-10-31,2022,44,FR,FR,France,05-14 ans,78.606052666,43.159257661,1780.1930104,COVID
2022-10-31,2022,44,FR,FR,France,05-14 ans,1395.2574348,2762.1924903,10756.113558,IRA
2022-10-31,2022,44,FR,FR,France,15-64 ans,602.90703151,801.51684909,4014.0890445,COVID
2022-10-31,2022,44,FR,FR,France,15-64 ans,2052.5437911,3374.1273808,13277.206246,IRA
2022-10-31,2022,44,FR,FR,France,65 ans ou plus,2358.4115821,3678.2690499,5433.9403332,COVID
2022-10-31,2022,44,FR,FR,France,65 ans ou plus,6762.2396538,10693.007212,19498.25649,IRA
2022-10-31,2022,44,FR,FR,France,Tous âges,912.190313,2175.508738,3114.8839842,COVID
2022-10-31,2022,44,FR,FR,France,Tous âges,5518.9127654,11236.744702,14623.655914,IRA
2022-11-07,2022,45,FR,FR,France,0-1 an,2237.7411196,4785.0177305,1281.304601,RSV
2022-11-07,2022,45,FR,FR,France,00-04 ans,384.12572984,796.28400796,744.76008086,COVID
2022-11-07,2022,45,FR,FR,France,00-04 ans,16594.231529,42136.695421,15937.86573,IRA
2022-11-07,2022,45,FR,FR,France,05-14 ans,78.235017994,188.46588767,1908.6571234,COVID
2022-11-07,2022,45,FR,FR,France,05-14 ans,1196.9957753,1846.9656992,9892.6380368,IRA
2022-11-07,2022,45,FR,FR,France,15-64 ans,536.40559043,717.11802919,3724.0281501,COVID
2022-11-07,2022,45,FR,FR,France,15-64 ans,1953.6974257,3248.1228381,13004.775469,IRA
2022-11-07,2022,45,FR,FR,France,65 ans ou plus,2110.9082611,3305.509182,4351.687389,COVID
2022-11-07,2022,45,FR,FR,France,65 ans ou plus,6713.068614,10584.307179,18600.749951,IRA
2022-11-07,2022,45,FR,FR,France,Tous âges,824.68680125,2008.2657278,2916.2218351,COVID
2022-11-07,2022,45,FR,FR,France,Tous âges,4885.0616273,10479.106077,13836.039782,IRA
2022-11-14,2022,46,FR,FR,France,0-1 an,2563.2360114,5202.2023923,1355.2929344,RSV
2022-11-14,2022,46,FR,FR,France,00-04 ans,408.54081554,547.42028192,813.55283308,COVID
2022-11-14,2022,46,FR,FR,France,00-04 ans,18596.315424,44970.57616,17103.751914,IRA
2022-11-14,2022,46,FR,FR,France,05-14 ans,109.13735052,139.61605585,2234.6780736,COVID
2022-11-14,2022,46,FR,FR,France,05-14 ans,1481.4814815,2129.1448517,13577.69747,IRA
2022-11-14,2022,46,FR,FR,France,15-64 ans,624.70252261,924.65325503,4254.7000895,COVID
2022-11-14,2022,46,FR,FR,France,15-64 ans,2095.8634417,3581.9900871,14684.42256,IRA
2022-11-14,2022,46,FR,FR,France,65 ans ou plus,2304.0487768,3536.242083,4721.3802751,COVID
2022-11-14,2022,46,FR,FR,France,65 ans ou plus,6894.5100904,10805.184143,18605.735603,IRA
2022-11-14,2022,46,FR,FR,France,Tous âges,902.6637348,2155.5763824,3165.9759495,COVID
2022-11-14,2022,46,FR,FR,France,Tous âges,5465.5273193,11556.935333,15481.124171,IRA
2022-11-21,2022,47,FR,FR,France,0-1 an,2861.5240182,5542.6490985,1386.647102,RSV
2022-11-21,2022,47,FR,FR,France,00-04 ans,471.62255958,646.86468647,804.95067932,COVID
2022-11-21,2022,47,FR,FR,France,00-04 ans,21119.79213,49095.709571,17536.757863,IRA
2022-11-21,2022,47,FR,FR,France,05-14 ans,152.84084616,347.1017008,2539.8346711,COVID
2022-11-21,2022,47,FR,FR,France,05-14 ans,2418.8725219,3332.1763277,15879.956871,IRA
2022-11-21,2022,47,FR,FR,France,15-64 ans,732.97035961,1032.6650536,4535.131465,COVID
2022-11-21,2022,47,FR,FR,France,15-64 ans,2472.2502523,3871.4137573,17468.567816,IRA
2022-11-21,2022,47,FR,FR,France,65 ans ou plus,2936.6385517,4486.0600951,5393.7705748,COVID
2022-11-21,2022,47,FR,FR,France,65 ans ou plus,7656.6035795,11784.187391,21131.932135,IRA
2022-11-21,2022,47,FR,FR,France,Tous âges,1095.9452806,2676.1259036,3326.2126584,COVID
2022-11-21,2022,47,FR,FR,France,Tous âges,6501.6814693,12909.164384,17515.741911,IRA
2022-11-28,2022,48,FR,FR,France,0-1 an,2769.4789675,5378.9279113,1197.5242196,RSV
2022-11-28,2022,48,FR,FR,France,00-04 ans,570.77234239,776.2136561,853.86048437,COVID
2022-11-28,2022,48,FR,FR,France,00-04 ans,20996.880463,48980.397316,17848.271579,IRA
2022-11-28,2022,48,FR,FR,France,05-14 ans,164.814267,169.43409014,2632.1760835,COVID
2022-11-28,2022,48,FR,FR,France,05-14 ans,3647.0439082,3761.4368011,21233.26526,IRA
2022-11-28,2022,48,FR,FR,France,15-64 ans,956.36778794,1318.1469158,5506.2166963,COVID
2022-11-28,2022,48,FR,FR,France,15-64 ans,3390.3072621,5037.9660439,22717.128934,IRA
2022-11-28,2022,48,FR,FR,France,65 ans ou plus,3485.2647353,5186.8425641,6443.5035724,COVID
2022-11-28,2022,48,FR,FR,France,65 ans ou plus,8932.3176823,13378.276283,23577.666049,IRA
2022-11-28,2022,48,FR,FR,France,Tous âges,1344.8468422,3154.6940327,3983.0470366,COVID
2022-11-28,2022,48,FR,FR,France,Tous âges,7430.2992332,14061.632021,21427.286626,IRA
2022-12-05,2022,49,FR,FR,France,0-1 an,2438.3981861,5219.5880295,994.75697889,RSV
2022-12-05,2022,49,FR,FR,France,00-04 ans,702.09351521,1087.1140745,1113.9188283,COVID
2022-12-05,2022,49,FR,FR,France,00-04 ans,19740.681304,47311.204522,19380.1248,IRA
2022-12-05,2022,49,FR,FR,France,05-14 ans,208.52689171,102.59917921,2533.8555183,COVID
2022-12-05,2022,49,FR,FR,France,05-14 ans,5702.4878703,4958.9603283,28160.241589,IRA
2022-12-05,2022,49,FR,FR,France,15-64 ans,1017.9455103,1544.2512328,5186.8343462,COVID
2022-12-05,2022,49,FR,FR,France,15-64 ans,4550.5872975,5926.1181763,29073.149207,IRA
2022-12-05,2022,49,FR,FR,France,65 ans ou plus,4163.1963449,6254.9855591,7338.8799205,COVID
2022-12-05,2022,49,FR,FR,France,65 ans ou plus,10450.229636,15406.409022,27443.188874,IRA
2022-12-05,2022,49,FR,FR,France,Tous âges,1582.5269891,3909.3165551,3973.3494852,COVID
2022-12-05,2022,49,FR,FR,France,Tous âges,8312.6142944,14979.21958,26848.374722,IRA
2022-12-12,2022,50,FR,FR,France,0-1 an,1945.0690097,4341.940858,733.44975393,RSV
2022-12-12,2022,50,FR,FR,France,00-04 ans,645.64924644,979.04237418,857.67139414,COVID
2022-12-12,2022,50,FR,FR,France,00-04 ans,18766.256526,41395.135383,23269.241549,IRA
2022-12-12,2022,50,FR,FR,France,05-14 ans,169.23337282,295.95527787,2105.164231,COVID
2022-12-12,2022,50,FR,FR,France,05-14 ans,8884.7520731,7694.8372246,36948.451671,IRA
2022-12-12,2022,50,FR,FR,France,15-64 ans,954.85306387,1590.3446473,4311.4902467,COVID
2022-12-12,2022,50,FR,FR,France,15-64 ans,6121.7478555,7481.1555052,37499.759296,IRA
2022-12-12,2022,50,FR,FR,France,65 ans ou plus,4264.8492958,6439.3435646,5764.7204049,COVID
2022-12-12,2022,50,FR,FR,France,65 ans ou plus,11827.274171,17456.180014,30415.998025,IRA
2022-12-12,2022,50,FR,FR,France,Tous âges,1592.6537439,4077.0053476,3319.0986006,COVID
2022-12-12,2022,50,FR,FR,France,Tous âges,9657.5070761,16000.0,34246.56161,IRA
2022-12-19,2022,51,FR,FR,France,0-1 an,1634.4188582,3981.2046134,729.15107052,RSV
2022-12-19,2022,51,FR,FR,France,00-04 ans,626.36961286,1170.1308699,563.03691665,COVID
2022-12-19,2022,51,FR,FR,France,00-04 ans,19979.912345,40739.030023,25435.337822,IRA
2022-12-19,2022,51,FR,FR,France,05-14 ans,175.23684355,194.25019425,1239.6140445,COVID
2022-12-19,2022,51,FR,FR,France,05-14 ans,11858.605772,9168.6091686,37101.313321,IRA
2022-12-19,2022,51,FR,FR,France,15-64 ans,848.12043421,1341.5118486,2909.2463844,COVID
2022-12-19,2022,51,FR,FR,France,15-64 ans,8470.1105496,9253.7840342,40779.640852,IRA
2022-12-19,2022,51,FR,FR,France,65 ans ou plus,3843.5414488,5965.4348887,5002.4378352,COVID
2022-12-19,2022,51,FR,FR,France,65 ans ou plus,14197.923517,20143.293701,34149.195514,IRA
2022-12-19,2022,51,FR,FR,France,Tous âges,1509.811994,3831.7862803,2439.8309376,COVID
2022-12-19,2022,51,FR,FR,France,Tous âges,11997.804309,18145.800317,36743.171884,IRA
2022-12-26,2022,52,FR,FR,France,0-1 an,1512.1160787,3577.2547192,682.30604109,RSV
2022-12-26,2022,52,FR,FR,France,00-04 ans,613.66687264,1108.9932421,442.00470521,COVID
2022-12-26,2022,52,FR,FR,France,00-04 ans,18369.521212,38728.123375,21373.066229,IRA
2022-12-26,2022,52,FR,FR,France,05-14 ans,80.360574403,80.938891137,635.18082164,COVID
2022-12-26,2022,52,FR,FR,France,05-14 ans,7211.4880682,6029.9473897,25642.864461,IRA
2022-12-26,2022,52,FR,FR,France,15-64 ans,569.16023706,1155.2894548,2191.2313606,COVID
2022-12-26,2022,52,FR,FR,France,15-64 ans,6962.9878117,9259.1811781,31219.475961,IRA
2022-12-26,2022,52,FR,FR,France,65 ans ou plus,3004.8593435,4556.2176368,2997.3832369,COVID
2022-12-26,2022,52,FR,FR,France,65 ans ou plus,15624.827829,22237.256382,34684.006026,IRA
2022-12-26,2022,52,FR,FR,France,Tous âges,1174.8655248,2970.4658134,1858.0969384,COVID
2022-12-26,2022,52,FR,FR,France,Tous âges,10809.863541,18646.740443,29565.341974,IRA
2023-01-02,2023,1,FR,FR,France,0-1 an,1313.6743493,3189.3793986,603.64231635,RSV
2023-01-02,2023,1,FR,FR,France,00-04 ans,334.17872594,621.69007598,267.92890953,COVID
2023-01-02,2023,1,FR,FR,France,00-04 ans,13587.945696,30485.839282,15673.841207,IRA
2023-01-02,2023,1,FR,FR,France,05-14 ans,59.635626323,35.842293907,538.44700548,COVID
2023-01-02,2023,1,FR,FR,France,05-14 ans,3118.9432567,2939.0681004,18581.144908,IRA
2023-01-02,2023,1,FR,FR,France,15-64 ans,317.68383699,673.4006734,1484.4373504,COVID
2023-01-02,2023,1,FR,FR,France,15-64 ans,4189.5964176,6249.4867373,22502.438592,IRA
2023-01-02,2023,1,FR,FR,France,65 ans ou plus,1857.6342302,2786.2753204,2050.8537491,COVID
2023-01-02,2023,1,FR,FR,France,65 ans ou plus,12306.97924,17922.006339,27180.772086,IRA
2023-01-02,2023,1,FR,FR,France,Tous âges,678.47708038,1775.147929,1281.5494895,COVID
2023-01-02,2023,1,FR,FR,France,Tous âges,7073.7121472,13916.392451,21729.309014,IRA
2023-01-09,2023,2,FR,FR,France,0-1 an,1068.4525647,2540.2811107,531.95488722,RSV
2023-01-09,2023,2,FR,FR,France,00-04 ans,240.38461538,446.00938967,224.3829469,COVID
2023-01-09,2023,2,FR,FR,France,00-04 ans,10342.948718,23145.539906,13582.647719,IRA
2023-01-09,2023,2,FR,FR,France,05-14 ans,60.3057238,65.6167979,652.33754286,COVID
2023-01-09,2023,2,FR,FR,France,05-14 ans,2483.0226278,3346.4566929,16985.86602,IRA
2023-01-09,2023,2,FR,FR,France,15-64 ans,185.15133468,374.78418327,1010.5963371,COVID
2023-01-09,2023,2,FR,FR,France,15-64 ans,2424.6569688,3777.3192403,16018.165149,IRA
2023-01-09,2023,2,FR,FR,France,65 ans ou plus,1130.7420495,1776.8794497,987.27512067,COVID
2023-01-09,2023,2,FR,FR,France,65 ans ou plus,7860.5240349,12103.294316,17255.375165,IRA
2023-01-09,2023,2,FR,FR,France,Tous âges,400.7353175,1088.7341713,823.76954008,COVID
2023-01-09,2023,2,FR,FR,France,Tous âges,4510.1805853,9340.6850147,15885.063372,IRA
2023-01-16,2023,3,FR,FR,France,0-1 an,1006.6772295,2350.795756,521.79656539,RSV
2023-01-16,2023,3,FR,FR,France,00-04 ans,185.57873627,267.67789427,252.8363047,COVID
2023-01-16,2023,3,FR,FR,France,00-04 ans,9234.0387321,21012.7147,12401.944895,IRA
2023-01-16,2023,3,FR,FR,France,05-14 ans,34.883408914,63.673989175,623.49759615,COVID
2023-01-16,2023,3,FR,FR,France,05-14 ans,2559.9055465,2355.9375995,16150.841346,IRA
2023-01-16,2023,3,FR,FR,France,15-64 ans,126.85367161,235.7696194,841.65379205,COVID
2023-01-16,2023,3,FR,FR,France,15-64 ans,1971.2941457,3166.0491748,14485.668827,IRA
2023-01-16,2023,3,FR,FR,France,65 ans ou plus,701.75438596,1128.3541486,1127.3538157,COVID
2023-01-16,2023,3,FR,FR,France,65 ans ou plus,5821.3100318,9017.5590454,14692.765114,IRA
2023-01-16,2023,3,FR,FR,France,Tous âges,257.61827747,682.60992374,719.62976289,COVID
2023-01-16,2023,3,FR,FR,France,Tous âges,3722.6799972,7351.7873395,14373.984143,IRA
2023-01-23,2023,4,FR,FR,France,0-1 an,971.85576077,2289.7972748,446.71781756,RSV
2023-01-23,2023,4,FR,FR,France,00-04 ans,205.97023585,367.39380023,168.91891892,COVID
2023-01-23,2023,4,FR,FR,France,00-04 ans,9001.7696034,21377.726751,11434.511435,IRA
2023-01-23,2023,4,FR,FR,France,05-14 ans,26.102225808,60.845756009,525.32589662,COVID
2023-01-23,2023,4,FR,FR,France,05-14 ans,2707.5126952,2768.4818984,17504.377716,IRA
2023-01-23,2023,4,FR,FR,France,15-64 ans,127.20024027,203.86935719,911.21755598,COVID
2023-01-23,2023,4,FR,FR,France,15-64 ans,2128.8373545,3120.4493447,16205.859419,IRA
2023-01-23,2023,4,FR,FR,France,65 ans ou plus,622.68640931,991.02637701,765.40375048,COVID
2023-01-23,2023,4,FR,FR,France,65 ans ou plus,5390.0052882,8526.4525486,14210.996301,IRA
2023-01-23,2023,4,FR,FR,France,Tous âges,238.42151932,609.79375077,687.25657182,COVID
2023-01-23,2023,4,FR,FR,France,Tous âges,3700.9592668,7092.1328887,15368.581536,IRA
2023-01-30,2023,5,FR,FR,France,0-1 an,844.75941047,1906.0402685,439.87288844,RSV
2023-01-30,2023,5,FR,FR,France,00-04 ans,141.69986365,292.99075952,137.62902721,COVID
2023-01-30,2023,5,FR,FR,France,00-04 ans,8606.2615298,18571.106604,11510.791367,IRA
2023-01-30,2023,5,FR,FR,France,05-14 ans,40.053404539,58.360081704,332.08289773,COVID
2023-01-30,2023,5,FR,FR,France,05-14 ans,3655.9857588,3297.3446163,18854.928971,IRA
2023-01-30,2023,5,FR,FR,France,15-64 ans,144.19610671,237.56860818,965.71906355,COVID
2023-01-30,2023,5,FR,FR,France,15-64 ans,2506.9685323,3518.4730073,18421.822742,IRA
2023-01-30,2023,5,FR,FR,France,65 ans ou plus,563.55339374,910.74130106,934.81556342,COVID
2023-01-30,2023,5,FR,FR,France,65 ans ou plus,5772.8265275,8971.2556732,15197.069227,IRA
2023-01-30,2023,5,FR,FR,France,Tous âges,225.36017385,572.46942493,695.14304122,COVID
2023-01-30,2023,5,FR,FR,France,Tous âges,4082.1193395,7287.505166,16950.187067,IRA
2023-02-06,2023,6,FR,FR,France,0-1 an,784.09606943,1848.2490272,379.80693148,RSV
2023-02-06,2023,6,FR,FR,France,00-04 ans,191.68154606,369.00369004,168.57089343,COVID
2023-02-06,2023,6,FR,FR,France,00-04 ans,8728.0747821,18819.188192,11956.0467,IRA
2023-02-06,2023,6,FR,FR,France,05-14 ans,45.47086275,31.328320802,327.57797038,COVID
2023-02-06,2023,6,FR,FR,France,05-14 ans,4147.4213234,4918.5463659,19579.608271,IRA
2023-02-06,2023,6,FR,FR,France,15-64 ans,156.25175013,197.42143433,950.68330362,COVID
2023-02-06,2023,6,FR,FR,France,15-64 ans,2697.1628266,3811.4423852,19833.220645,IRA
2023-02-06,2023,6,FR,FR,France,65 ans ou plus,596.96510643,971.51227095,986.84210526,COVID
2023-02-06,2023,6,FR,FR,France,65 ans ou plus,5928.5695946,9242.8182824,15704.191033,IRA
2023-02-06,2023,6,FR,FR,France,Tous âges,248.2089468,593.29216612,705.47937437,COVID
2023-02-06,2023,6,FR,FR,France,Tous âges,4302.3873782,7661.3391452,17947.758232,IRA
2023-02-13,2023,7,FR,FR,France,0-1 an,746.68297732,1765.7935285,382.31148696,RSV
2023-02-13,2023,7,FR,FR,France,00-04 ans,202.43420888,355.72295459,145.07471348,COVID
2023-02-13,2023,7,FR,FR,France,00-04 ans,8789.6433659,18644.067797,11881.619034,IRA
2023-02-13,2023,7,FR,FR,France,05-14 ans,23.556509449,32.467532468,299.4011976,COVID
2023-02-13,2023,7,FR,FR,France,05-14 ans,4198.2934618,3733.7662338,19769.551805,IRA
2023-02-13,2023,7,FR,FR,France,15-64 ans,175.65171712,289.02894304,1047.682089,COVID
2023-02-13,2023,7,FR,FR,France,15-64 ans,3047.9129731,3974.1479668,20111.387551,IRA
2023-02-13,2023,7,FR,FR,France,65 ans ou plus,739.55104023,1144.6193992,1025.5127564,COVID
2023-02-13,2023,7,FR,FR,France,65 ans ou plus,6100.6735642,9379.3553361,16745.872936,IRA
2023-02-13,2023,7,FR,FR,France,Tous âges,293.99719167,715.8217664,773.76470283,COVID
2023-02-13,2023,7,FR,FR,France,Tous âges,4561.4907559,7758.2447328,18206.839249,IRA
2023-02-20,2023,8,FR,FR,France,0-1 an,649.33771537,1468.0372631,363.60644949,RSV
2023-02-20,2023,8,FR,FR,France,00-04 ans,239.4362365,332.44680851,92.704842045,COVID
2023-02-20,2023,8,FR,FR,France,00-04 ans,8083.6938481,16445.035461,11609.498681,IRA
2023-02-20,2023,8,FR,FR,France,05-14 ans,25.837567824,34.806822137,269.79253884,COVID
2023-02-20,2023,8,FR,FR,France,05-14 ans,3149.3124336,3759.1367908,16038.701275,IRA
2023-02-20,2023,8,FR,FR,France,15-64 ans,170.92320586,199.62470555,1173.7378721,COVID
2023-02-20,2023,8,FR,FR,France,15-64 ans,2702.7921133,3721.0045115,18043.907252,IRA
2023-02-20,2023,8,FR,FR,France,65 ans ou plus,775.52778975,1127.4700891,1196.4107677,COVID
2023-02-20,2023,8,FR,FR,France,65 ans ou plus,6004.0043592,9460.5535398,15276.393043,IRA
2023-02-20,2023,8,FR,FR,France,Tous âges,306.56113021,671.89590174,874.26290593,COVID
2023-02-20,2023,8,FR,FR,France,Tous âges,4124.2851169,7504.8644047,16377.054518,IRA
2023-02-27,2023,9,FR,FR,France,0-1 an,549.97355896,1206.7773167,385.62205549,RSV
2023-02-27,2023,9,FR,FR,France,00-04 ans,353.24526134,514.13881748,109.86596352,COVID
2023-02-27,2023,9,FR,FR,France,00-04 ans,6751.8667433,13227.389577,10686.296052,IRA
2023-02-27,2023,9,FR,FR,France,05-14 ans,62.8488109,132.31888852,457.85992878,COVID
2023-02-27,2023,9,FR,FR,France,05-14 ans,2295.2385741,2150.1819385,15465.490928,IRA
2023-02-27,2023,9,FR,FR,France,15-64 ans,205.75556463,278.0016116,1137.8876781,COVID
2023-02-27,2023,9,FR,FR,France,15-64 ans,2231.4414631,3186.9460113,16305.532272,IRA
2023-02-27,2023,9,FR,FR,France,65 ans ou plus,783.74271968,1169.1047743,1232.2715648,COVID
2023-02-27,2023,9,FR,FR,France,65 ans ou plus,5393.7705748,8501.2314175,14415.252267,IRA
2023-02-27,2023,9,FR,FR,France,Tous âges,340.86745512,742.82242139,876.76630104,COVID
2023-02-27,2023,9,FR,FR,France,Tous âges,3458.2279698,6512.2284673,15027.847362,IRA
2023-03-06,2023,10,FR,FR,France,0-1 an,570.01889565,1386.5962364,379.32834522,RSV
2023-03-06,2023,10,FR,FR,France,00-04 ans,395.76365663,554.07801418,250.60911939,COVID
2023-03-06,2023,10,FR,FR,France,00-04 ans,6680.6020067,14206.560284,11312.217195,IRA
2023-03-06,2023,10,FR,FR,France,05-14 ans,55.858120374,157.92798484,535.97650514,COVID
2023-03-06,2023,10,FR,FR,France,05-14 ans,2474.0492482,2653.1901453,17790.014684,IRA
2023-03-06,2023,10,FR,FR,France,15-64 ans,300.93502862,408.64907756,1547.4740688,COVID
2023-03-06,2023,10,FR,FR,France,15-64 ans,2276.9476122,3404.0864908,17072.607399,IRA
2023-03-06,2023,10,FR,FR,France,65 ans ou plus,1108.4896828,1705.9869937,2123.4625203,COVID
2023-03-06,2023,10,FR,FR,France,65 ans ou plus,5813.3293388,9261.9054562,14875.841262,IRA
2023-03-06,2023,10,FR,FR,France,Tous âges,468.52969252,1068.8022865,1220.117169,COVID
2023-03-06,2023,10,FR,FR,France,Tous âges,3586.5145186,7084.1644586,15956.014363,IRA
2023-03-13,2023,11,FR,FR,France,0-1 an,560.1794169,1249.2211838,297.16193656,RSV
2023-03-13,2023,11,FR,FR,France,00-04 ans,570.46270864,857.56117967,355.75679172,COVID
2023-03-13,2023,11,FR,FR,France,00-04 ans,6549.7570251,13511.817611,10174.644243,IRA
2023-03-13,2023,11,FR,FR,France,05-14 ans,65.384290897,88.495575221,713.49404267,COVID
2023-03-13,2023,11,FR,FR,France,05-14 ans,2294.7776934,3303.8348083,15821.557218,IRA
2023-03-13,2023,11,FR,FR,France,15-64 ans,354.94532354,425.8977064,2087.2500427,COVID
2023-03-13,2023,11,FR,FR,France,15-64 ans,2119.0448358,3078.966905,16319.859853,IRA
2023-03-13,2023,11,FR,FR,France,65 ans ou plus,1312.3061796,1956.442611,2353.0846135,COVID
2023-03-13,2023,11,FR,FR,France,65 ans ou plus,5525.300658,8799.441883,14240.429164,IRA
2023-03-13,2023,11,FR,FR,France,Tous âges,553.59796222,1195.8101689,1562.9576689,COVID
2023-03-13,2023,11,FR,FR,France,Tous âges,3380.1740607,6663.8694499,14905.507844,IRA
2023-03-20,2023,12,FR,FR,France,0-1 an,549.16530945,1238.7387387,342.6124197,RSV
2023-03-20,2023,12,FR,FR,France,00-04 ans,653.57726408,768.57386849,292.70196436,COVID
2023-03-20,2023,12,FR,FR,France,00-04 ans,6468.8077572,13279.248506,9034.7339664,IRA
2023-03-20,2023,12,FR,FR,France,05-14 ans,88.784320689,239.44926669,840.95063985,COVID
2023-03-20,2023,12,FR,FR,France,05-14 ans,2197.4119371,2843.4600419,14398.537477,IRA
2023-03-20,2023,12,FR,FR,France,15-64 ans,404.270478,453.47928069,2592.7141451,COVID
2023-03-20,2023,12,FR,FR,France,15-64 ans,2079.6450624,3057.0758405,15617.547314,IRA
2023-03-20,2023,12,FR,FR,France,65 ans ou plus,1581.6108616,2388.0227666,2723.4042553,COVID
2023-03-20,2023,12,FR,FR,France,65 ans ou plus,5635.2976198,8955.0853749,13604.863222,IRA
2023-03-20,2023,12,FR,FR,France,Tous âges,652.78119527,1413.4918709,1890.2322011,COVID
2023-03-20,2023,12,FR,FR,France,Tous âges,3362.0402669,6664.0378549,13998.033007,IRA
2023-03-27,2023,13,FR,FR,France,0-1 an,542.7656655,1150.3267974,340.25846557,RSV
2023-03-27,2023,13,FR,FR,France,00-04 ans,553.8081028,732.03194321,355.16969219,COVID
2023-03-27,2023,13,FR,FR,France,00-04 ans,5626.79786,12200.532387,8859.5106551,IRA
2023-03-27,2023,13,FR,FR,France,05-14 ans,69.762371921,120.12012012,1170.4795926,COVID
2023-03-27,2023,13,FR,FR,France,05-14 ans,1720.0784827,2552.5525526,12358.440374,IRA
2023-03-27,2023,13,FR,FR,France,15-64 ans,418.88453003,532.82436677,2965.6788302,COVID
2023-03-27,2023,13,FR,FR,France,15-64 ans,1957.6883217,2954.3918247,14414.023517,IRA
2023-03-27,2023,13,FR,FR,France,65 ans ou plus,1564.2102584,2410.2952309,2697.8631968,COVID
2023-03-27,2023,13,FR,FR,France,65 ans ou plus,5481.7360316,8778.1983346,13298.31682,IRA
2023-03-27,2023,13,FR,FR,France,Tous âges,646.34952527,1464.8407913,2171.9804906,COVID
2023-03-27,2023,13,FR,FR,France,Tous âges,3116.8538742,6478.9287121,12953.797362,IRA
2023-04-03,2023,14,FR,FR,France,0-1 an,511.50121065,1043.6494913,328.63097147,RSV
2023-04-03,2023,14,FR,FR,France,00-04 ans,515.4503616,825.36924414,331.53481116,COVID
2023-04-03,2023,14,FR,FR,France,00-04 ans,5325.443787,10903.56212,7586.2965611,IRA
2023-04-03,2023,14,FR,FR,France,05-14 ans,65.533662458,90.771558245,949.57432875,COVID
2023-04-03,2023,14,FR,FR,France,05-14 ans,1467.9540391,2178.5173979,10543.549443,IRA
2023-04-03,2023,14,FR,FR,France,15-64 ans,385.39020759,464.65839732,2693.2161858,COVID
2023-04-03,2023,14,FR,FR,France,15-64 ans,1766.5542612,2906.0838748,12578.64412,IRA
2023-04-03,2023,14,FR,FR,France,65 ans ou plus,1520.7254205,2333.3828113,3035.0194553,COVID
2023-04-03,2023,14,FR,FR,France,65 ans ou plus,5322.5389717,8448.8644797,13774.319066,IRA
2023-04-03,2023,14,FR,FR,France,Tous âges,622.2796811,1410.5319721,2025.196506,COVID
2023-04-03,2023,14,FR,FR,France,Tous âges,2944.7676507,6206.3406771,11474.493701,IRA
2023-04-10,2023,15,FR,FR,France,0-1 an,524.26427597,1130.2982732,361.33960047,RSV
2023-04-10,2023,15,FR,FR,France,00-04 ans,592.15008122,990.93400801,516.79586563,COVID
2023-04-10,2023,15,FR,FR,France,00-04 ans,5410.5748572,11574.952562,8029.2430831,IRA
2023-04-10,2023,15,FR,FR,France,05-14 ans,33.187817518,0.0,958.93993549,COVID
2023-04-10,2023,15,FR,FR,France,05-14 ans,1240.7137934,2037.4630299,9702.72862,IRA
2023-04-10,2023,15,FR,FR,France,15-64 ans,438.84437648,581.04099793,3084.2532916,COVID
