geo_level,geo_code,geo_name,date_monday,year_iso,week_iso_num,pathogen,pathogentype,pathogensubtype,indicator,survtype,indicator_kind,value
FR,FR,France,2020-03-23,2020,13,RSV,RSV,RSV,tests,non-sentinel,count,8106.0
FR,FR,France,2020-04-06,2020,15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,non-sentinel,count,0.0
FR,FR,France,2020-04-06,2020,15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,non-sentinel,count,140316.0
FR,FR,France,2020-03-30,2020,14,Influenza,Influenza,total,detections,non-sentinel,count,19.0
FR,FR,France,2020-03-30,2020,14,Influenza,Influenza,total,tests,non-sentinel,count,5913.0
FR,FR,France,2020-03-30,2020,14,Influenza,Influenza A,A (unknown),detections,non-sentinel,count,7.0
FR,FR,France,2020-03-30,2020,14,Influenza,Influenza A,A(H1)pdm09,detections,non-sentinel,count,3.0
FR,FR,France,2020-03-30,2020,14,Influenza,Influenza B,B (unknown),detections,non-sentinel,count,9.0
FR,FR,France,2020-03-30,2020,14,RSV,RSV,RSV,detections,non-sentinel,count,32.0
FR,FR,France,2020-03-30,2020,14,RSV,RSV,RSV,tests,non-sentinel,count,2829.0
FR,FR,France,2020-03-30,2020,14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,non-sentinel,count,0.0
FR,FR,France,2020-04-27,2020,18,Influenza,Influenza,total,tests,non-sentinel,count,939.0
FR,FR,France,2020-03-16,2020,12,Influenza,Influenza,total,detections,non-sentinel,count,333.0
FR,FR,France,2020-04-27,2020,18,Influenza,Influenza,total,detections,non-sentinel,count,0.0
FR,FR,France,2020-05-04,2020,19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,non-sentinel,count,120408.0
FR,FR,France,2020-06-08,2020,24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,non-sentinel,count,218461.0
FR,FR,France,2020-06-01,2020,23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,non-sentinel,count,6512.0
FR,FR,France,2020-06-01,2020,23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,non-sentinel,count,202424.0
FR,FR,France,2020-05-25,2020,22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,non-sentinel,count,7632.0
FR,FR,France,2020-06-08,2020,24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,non-sentinel,count,6446.0
FR,FR,France,2020-05-11,2020,20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,non-sentinel,count,5816.0
FR,FR,France,2020-05-11,2020,20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,non-sentinel,count,151072.0
FR,FR,France,2020-05-04,2020,19,Influenza,Influenza,total,detections,non-sentinel,count,0.0
FR,FR,France,2020-05-04,2020,19,RSV,RSV,RSV,detections,non-sentinel,count,2.0
FR,FR,France,2020-05-04,2020,19,RSV,RSV,RSV,tests,non-sentinel,count,299.0
FR,FR,France,2020-05-04,2020,19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,non-sentinel,count,0.0
FR,FR,France,2020-05-04,2020,19,Influenza,Influenza,total,tests,non-sentinel,count,389.0
FR,FR,France,2020-05-25,2020,22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,non-sentinel,count,257262.0
FR,FR,France,2020-05-18,2020,21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,non-sentinel,count,9347.0
FR,FR,France,2020-05-18,2020,21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,non-sentinel,count,234881.0
FR,FR,France,2020-03-16,2020,12,Influenza,Influenza,total,tests,non-sentinel,count,15707.0
FR,FR,France,2020-03-16,2020,12,Influenza,Influenza A,A (unknown),detections,non-sentinel,count,111.0
FR,FR,France,2020-03-16,2020,12,Influenza,Influenza A,A(H1)pdm09,detections,non-sentinel,count,30.0
FR,FR,France,2020-01-27,2020,5,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,non-sentinel,count,6.0
FR,FR,France,2020-01-20,2020,4,Influenza,Influenza,total,detections,non-sentinel,count,1124.0
FR,FR,France,2020-01-20,2020,4,Influenza,Influenza,total,tests,non-sentinel,count,6935.0
FR,FR,France,2020-01-20,2020,4,Influenza,Influenza A,A (unknown),detections,non-sentinel,count,600.0
FR,FR,France,2020-01-20,2020,4,Influenza,Influenza A,A(H1)pdm09,detections,non-sentinel,count,97.0
FR,FR,France,2020-01-20,2020,4,Influenza,Influenza A,A(H3),detections,non-sentinel,count,86.0
FR,FR,France,2020-01-20,2020,4,Influenza,Influenza B,B (unknown),detections,non-sentinel,count,341.0
FR,FR,France,2020-01-20,2020,4,RSV,RSV,RSV,tests,non-sentinel,count,6588.0
FR,FR,France,2020-01-20,2020,4,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,non-sentinel,count,6.0
FR,FR,France,2020-01-13,2020,3,Influenza,Influenza,total,detections,non-sentinel,count,729.0
FR,FR,France,2020-01-13,2020,3,Influenza,Influenza,total,tests,non-sentinel,count,6392.0
FR,FR,France,2020-01-13,2020,3,Influenza,Influenza A,A (unknown),detections,non-sentinel,count,387.0
FR,FR,France,2020-01-20,2020,4,RSV,RSV,RSV,detections,non-sentinel,count,561.0
FR,FR,France,2020-01-13,2020,3,Influenza,Influenza A,A(H1)pdm09,detections,non-sentinel,count,77.0
FR,FR,France,2020-01-27,2020,5,RSV,RSV,RSV,detections,non-sentinel,count,575.0
FR,FR,France,2020-02-03,2020,6,Influenza,Influenza A,A(H1)pdm09,detections,non-sentinel,count,304.0
FR,FR,France,2020-02-03,2020,6,Influenza,Influenza A,A(H3),detections,non-sentinel,count,39.0
FR,FR,France,2020-02-03,2020,6,Influenza,Influenza B,B (unknown),detections,non-sentinel,count,762.0
FR,FR,France,2020-02-03,2020,6,RSV,RSV,RSV,detections,non-sentinel,count,485.0
FR,FR,France,2020-02-03,2020,6,RSV,RSV,RSV,tests,non-sentinel,count,7990.0
FR,FR,France,2020-02-03,2020,6,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,non-sentinel,count,12.0
FR,FR,France,2020-01-27,2020,5,RSV,RSV,RSV,tests,non-sentinel,count,7949.0
FR,FR,France,2020-01-27,2020,5,Influenza,Influenza,total,detections,non-sentinel,count,1909.0
FR,FR,France,2020-01-27,2020,5,Influenza,Influenza,total,tests,non-sentinel,count,8358.0
FR,FR,France,2020-01-27,2020,5,Influenza,Influenza A,A (unknown),detections,non-sentinel,count,1005.0
FR,FR,France,2020-01-27,2020,5,Influenza,Influenza A,A(H1)pdm09,detections,non-sentinel,count,168.0
FR,FR,France,2020-01-27,2020,5,Influenza,Influenza A,A(H3),detections,non-sentinel,count,41.0
FR,FR,France,2020-01-27,2020,5,Influenza,Influenza B,B (unknown),detections,non-sentinel,count,695.0
FR,FR,France,2020-01-13,2020,3,Influenza,Influenza A,A(H3),detections,non-sentinel,count,11.0
FR,FR,France,2020-01-13,2020,3,Influenza,Influenza B,B (unknown),detections,non-sentinel,count,254.0
FR,FR,France,2020-01-13,2020,3,RSV,RSV,RSV,detections,non-sentinel,count,644.0
FR,FR,France,2019-12-23,2019,52,Influenza,Influenza A,A (unknown),detections,non-sentinel,count,178.0
FR,FR,France,2019-12-23,2019,52,Influenza,Influenza A,A(H1)pdm09,detections,non-sentinel,count,45.0
FR,FR,France,2019-12-23,2019,52,Influenza,Influenza A,A(H3),detections,non-sentinel,count,17.0
FR,FR,France,2019-12-23,2019,52,Influenza,Influenza B,B (unknown),detections,non-sentinel,count,133.0
FR,FR,France,2019-12-23,2019,52,RSV,RSV,RSV,detections,non-sentinel,count,998.0
FR,FR,France,2019-12-23,2019,52,RSV,RSV,RSV,tests,non-sentinel,count,5248.0
FR,FR,France,2019-12-23,2019,52,Influenza,Influenza,total,tests,non-sentinel,count,5138.0
FR,FR,France,2019-12-16,2019,51,Influenza,Influenza,total,detections,non-sentinel,count,290.0
FR,FR,France,2019-12-16,2019,51,Influenza,Influenza A,A (unknown),detections,non-sentinel,count,129.0
FR,FR,France,2019-12-16,2019,51,Influenza,Influenza A,A(H1)pdm09,detections,non-sentinel,count,29.0
FR,FR,France,2019-12-16,2019,51,Influenza,Influenza A,A(H3),detections,non-sentinel,count,14.0
FR,FR,France,2019-12-16,2019,51,Influenza,Influenza B,B (unknown),detections,non-sentinel,count,118.0
FR,FR,France,2019-12-16,2019,51,RSV,RSV,RSV,detections,non-sentinel,count,1001.0
FR,FR,France,2019-12-16,2019,51,RSV,RSV,RSV,tests,non-sentinel,count,5023.0
FR,FR,France,2019-12-16,2019,51,Influenza,Influenza,total,tests,non-sentinel,count,4929.0
FR,FR,France,2019-12-23,2019,52,Influenza,Influenza,total,detections,non-sentinel,count,373.0
FR,FR,France,2019-12-30,2020,1,RSV,RSV,RSV,tests,non-sentinel,count,5633.0
FR,FR,France,2019-12-30,2020,1,RSV,RSV,RSV,detections,non-sentinel,count,997.0
FR,FR,France,2020-01-13,2020,3,RSV,RSV,RSV,tests,non-sentinel,count,6242.0
FR,FR,France,2020-01-06,2020,2,Influenza,Influenza,total,detections,non-sentinel,count,508.0
FR,FR,France,2020-01-06,2020,2,Influenza,Influenza,total,tests,non-sentinel,count,6499.0
FR,FR,France,2020-01-06,2020,2,Influenza,Influenza A,A (unknown),detections,non-sentinel,count,265.0
FR,FR,France,2020-01-06,2020,2,Influenza,Influenza A,A(H1)pdm09,detections,non-sentinel,count,60.0
FR,FR,France,2020-01-06,2020,2,Influenza,Influenza A,A(H3),detections,non-sentinel,count,12.0
FR,FR,France,2020-01-06,2020,2,Influenza,Influenza B,B (unknown),detections,non-sentinel,count,171.0
FR,FR,France,2020-01-06,2020,2,RSV,RSV,RSV,detections,non-sentinel,count,703.0
FR,FR,France,2020-01-06,2020,2,RSV,RSV,RSV,tests,non-sentinel,count,6264.0
FR,FR,France,2019-12-30,2020,1,Influenza,Influenza,total,detections,non-sentinel,count,432.0
FR,FR,France,2019-12-30,2020,1,Influenza,Influenza,total,tests,non-sentinel,count,5796.0
FR,FR,France,2019-12-30,2020,1,Influenza,Influenza A,A (unknown),detections,non-sentinel,count,191.0
FR,FR,France,2019-12-30,2020,1,Influenza,Influenza A,A(H1)pdm09,detections,non-sentinel,count,56.0
FR,FR,France,2019-12-30,2020,1,Influenza,Influenza A,A(H3),detections,non-sentinel,count,19.0
FR,FR,France,2019-12-30,2020,1,Influenza,Influenza B,B (unknown),detections,non-sentinel,count,166.0
FR,FR,France,2020-02-03,2020,6,Influenza,Influenza A,A (unknown),detections,non-sentinel,count,950.0
FR,FR,France,2020-02-03,2020,6,Influenza,Influenza,total,tests,non-sentinel,count,8498.0
FR,FR,France,2020-02-03,2020,6,Influenza,Influenza,total,detections,non-sentinel,count,2055.0
FR,FR,France,2020-02-10,2020,7,RSV,RSV,RSV,tests,non-sentinel,count,8025.0
FR,FR,France,2020-03-09,2020,11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,non-sentinel,count,29623.0
FR,FR,France,2020-03-02,2020,10,Influenza,Influenza,total,detections,non-sentinel,count,1519.0
FR,FR,France,2020-03-09,2020,11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,non-sentinel,count,0.0
FR,FR,France,2020-03-02,2020,10,Influenza,Influenza,total,tests,non-sentinel,count,10351.0
FR,FR,France,2020-03-02,2020,10,Influenza,Influenza A,A(H1)pdm09,detections,non-sentinel,count,154.0
FR,FR,France,2020-03-02,2020,10,Influenza,Influenza A,A(H3),detections,non-sentinel,count,27.0
FR,FR,France,2020-03-02,2020,10,Influenza,Influenza B,B (unknown),detections,non-sentinel,count,674.0
FR,FR,France,2020-03-02,2020,10,RSV,RSV,RSV,detections,non-sentinel,count,220.0
FR,FR,France,2020-03-02,2020,10,RSV,RSV,RSV,tests,non-sentinel,count,9957.0
FR,FR,France,2020-03-02,2020,10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,non-sentinel,count,0.0
FR,FR,France,2020-03-02,2020,10,Influenza,Influenza A,A (unknown),detections,non-sentinel,count,664.0
FR,FR,France,2020-03-09,2020,11,RSV,RSV,RSV,tests,non-sentinel,count,10043.0
FR,FR,France,2020-03-09,2020,11,RSV,RSV,RSV,detections,non-sentinel,count,180.0
FR,FR,France,2020-03-09,2020,11,Influenza,Influenza B,B (unknown),detections,non-sentinel,count,512.0
FR,FR,France,2020-03-16,2020,12,Influenza,Influenza A,A(H3),detections,non-sentinel,count,83.0
FR,FR,France,2020-03-16,2020,12,Influenza,Influenza B,B (unknown),detections,non-sentinel,count,109.0
FR,FR,France,2020-03-16,2020,12,RSV,RSV,RSV,detections,non-sentinel,count,77.0
FR,FR,France,2020-03-16,2020,12,RSV,RSV,RSV,tests,non-sentinel,count,15593.0
FR,FR,France,2020-03-16,2020,12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,non-sentinel,count,0.0
FR,FR,France,2020-03-16,2020,12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,non-sentinel,count,73235.0
FR,FR,France,2020-03-09,2020,11,Influenza,Influenza,total,detections,non-sentinel,count,1038.0
FR,FR,France,2020-03-09,2020,11,Influenza,Influenza,total,tests,non-sentinel,count,10279.0
FR,FR,France,2020-03-09,2020,11,Influenza,Influenza A,A (unknown),detections,non-sentinel,count,376.0
FR,FR,France,2020-03-09,2020,11,Influenza,Influenza A,A(H1)pdm09,detections,non-sentinel,count,123.0
FR,FR,France,2020-03-09,2020,11,Influenza,Influenza A,A(H3),detections,non-sentinel,count,27.0
FR,FR,France,2020-03-02,2020,10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,non-sentinel,count,11101.0
FR,FR,France,2020-02-17,2020,8,Influenza,Influenza A,A(H3),detections,non-sentinel,count,38.0
FR,FR,France,2020-02-17,2020,8,Influenza,Influenza B,B (unknown),detections,non-sentinel,count,697.0
FR,FR,France,2020-02-17,2020,8,RSV,RSV,RSV,detections,non-sentinel,count,338.0
FR,FR,France,2020-02-17,2020,8,RSV,RSV,RSV,tests,non-sentinel,count,7157.0
FR,FR,France,2020-02-17,2020,8,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,non-sentinel,count,8.0
FR,FR,France,2020-02-17,2020,8,Influenza,Influenza A,A(H1)pdm09,detections,non-sentinel,count,264.0
FR,FR,France,2020-02-10,2020,7,Influenza,Influenza,total,tests,non-sentinel,count,8447.0
FR,FR,France,2020-02-10,2020,7,Influenza,Influenza A,A (unknown),detections,non-sentinel,count,882.0
FR,FR,France,2020-02-10,2020,7,Influenza,Influenza A,A(H1)pdm09,detections,non-sentinel,count,330.0
FR,FR,France,2020-02-10,2020,7,Influenza,Influenza A,A(H3),detections,non-sentinel,count,28.0
FR,FR,France,2020-02-10,2020,7,Influenza,Influenza B,B (unknown),detections,non-sentinel,count,791.0
FR,FR,France,2020-02-10,2020,7,RSV,RSV,RSV,detections,non-sentinel,count,365.0
FR,FR,France,2020-02-10,2020,7,Influenza,Influenza,total,detections,non-sentinel,count,2031.0
FR,FR,France,2020-02-17,2020,8,Influenza,Influenza A,A (unknown),detections,non-sentinel,count,758.0
FR,FR,France,2020-02-17,2020,8,Influenza,Influenza,total,tests,non-sentinel,count,7522.0
FR,FR,France,2020-02-17,2020,8,Influenza,Influenza,total,detections,non-sentinel,count,1757.0
FR,FR,France,2020-02-24,2020,9,Influenza,Influenza,total,detections,non-sentinel,count,1938.0
FR,FR,France,2020-02-24,2020,9,Influenza,Influenza,total,tests,non-sentinel,count,8705.0
FR,FR,France,2020-02-24,2020,9,Influenza,Influenza A,A (unknown),detections,non-sentinel,count,807.0
FR,FR,France,2020-02-24,2020,9,Influenza,Influenza A,A(H1)pdm09,detections,non-sentinel,count,277.0
FR,FR,France,2020-02-24,2020,9,Influenza,Influenza A,A(H3),detections,non-sentinel,count,33.0
FR,FR,France,2020-02-24,2020,9,Influenza,Influenza B,B (unknown),detections,non-sentinel,count,821.0
FR,FR,France,2020-02-24,2020,9,RSV,RSV,RSV,detections,non-sentinel,count,264.0
FR,FR,France,2020-02-24,2020,9,RSV,RSV,RSV,tests,non-sentinel,count,8378.0
FR,FR,France,2020-02-24,2020,9,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,non-sentinel,count,0.0
FR,FR,France,2020-02-24,2020,9,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,non-sentinel,count,3318.0
FR,FR,France,2017-12-25,2017,52,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,702.0
FR,FR,France,2017-12-25,2017,52,Influenza,Influenza,,deaths,non-sentinel,count,124.0
FR,FR,France,2017-12-25,2017,52,Influenza,Influenza,,ICUadmissions,non-sentinel,count,702.0
FR,FR,France,2018-01-01,2018,1,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,890.0
FR,FR,France,2018-01-01,2018,1,Influenza,Influenza,,deaths,non-sentinel,count,188.0
FR,FR,France,2017-12-18,2017,51,Influenza,Influenza,,ICUadmissions,non-sentinel,count,374.0
FR,FR,France,2017-12-04,2017,49,Influenza,Influenza,,deaths,non-sentinel,count,8.0
FR,FR,France,2017-12-04,2017,49,Influenza,Influenza,,ICUadmissions,non-sentinel,count,64.0
FR,FR,France,2017-12-11,2017,50,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,136.0
FR,FR,France,2017-12-11,2017,50,Influenza,Influenza,,deaths,non-sentinel,count,30.0
FR,FR,France,2018-01-01,2018,1,Influenza,Influenza,,ICUadmissions,non-sentinel,count,890.0
FR,FR,France,2017-12-11,2017,50,Influenza,Influenza,,ICUadmissions,non-sentinel,count,136.0
FR,FR,France,2017-12-18,2017,51,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,374.0
FR,FR,France,2017-12-18,2017,51,Influenza,Influenza,,deaths,non-sentinel,count,66.0
FR,FR,France,2018-01-22,2018,4,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,256.0
FR,FR,France,2018-01-22,2018,4,Influenza,Influenza,,deaths,non-sentinel,count,42.0
FR,FR,France,2018-01-22,2018,4,Influenza,Influenza,,ICUadmissions,non-sentinel,count,256.0
FR,FR,France,2018-01-29,2018,5,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,256.0
FR,FR,France,2018-01-29,2018,5,Influenza,Influenza,,deaths,non-sentinel,count,42.0
FR,FR,France,2018-01-29,2018,5,Influenza,Influenza,,ICUadmissions,non-sentinel,count,256.0
FR,FR,France,2018-01-15,2018,3,Influenza,Influenza,,ICUadmissions,non-sentinel,count,288.0
FR,FR,France,2018-01-08,2018,2,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,432.0
FR,FR,France,2018-01-08,2018,2,Influenza,Influenza,,deaths,non-sentinel,count,96.0
FR,FR,France,2018-01-08,2018,2,Influenza,Influenza,,ICUadmissions,non-sentinel,count,432.0
FR,FR,France,2018-01-15,2018,3,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,288.0
FR,FR,France,2018-01-15,2018,3,Influenza,Influenza,,deaths,non-sentinel,count,64.0
FR,FR,France,2017-12-04,2017,49,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,64.0
FR,FR,France,2017-02-06,2017,6,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,134.0
FR,FR,France,2017-02-06,2017,6,Influenza,Influenza,,deaths,non-sentinel,count,28.0
FR,FR,France,2017-02-06,2017,6,Influenza,Influenza,,ICUadmissions,non-sentinel,count,134.0
FR,FR,France,2017-02-13,2017,7,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,68.0
FR,FR,France,2017-02-13,2017,7,Influenza,Influenza,,deaths,non-sentinel,count,14.0
FR,FR,France,2017-02-13,2017,7,Influenza,Influenza,,ICUadmissions,non-sentinel,count,68.0
FR,FR,France,2017-02-20,2017,8,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,42.0
FR,FR,France,2017-02-20,2017,8,Influenza,Influenza,,deaths,non-sentinel,count,4.0
FR,FR,France,2017-02-20,2017,8,Influenza,Influenza,,ICUadmissions,non-sentinel,count,42.0
FR,FR,France,2017-01-23,2017,4,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,314.0
FR,FR,France,2017-01-23,2017,4,Influenza,Influenza,,deaths,non-sentinel,count,48.0
FR,FR,France,2017-01-23,2017,4,Influenza,Influenza,,ICUadmissions,non-sentinel,count,314.0
FR,FR,France,2017-01-30,2017,5,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,260.0
FR,FR,France,2017-01-30,2017,5,Influenza,Influenza,,deaths,non-sentinel,count,44.0
FR,FR,France,2017-01-30,2017,5,Influenza,Influenza,,ICUadmissions,non-sentinel,count,260.0
FR,FR,France,2017-02-27,2017,9,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,18.0
FR,FR,France,2017-11-13,2017,46,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,14.0
FR,FR,France,2017-11-13,2017,46,Influenza,Influenza,,ICUadmissions,non-sentinel,count,14.0
FR,FR,France,2017-11-20,2017,47,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,16.0
FR,FR,France,2017-11-20,2017,47,Influenza,Influenza,,ICUadmissions,non-sentinel,count,16.0
FR,FR,France,2017-11-27,2017,48,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,38.0
FR,FR,France,2017-11-06,2017,45,Influenza,Influenza,,ICUadmissions,non-sentinel,count,2.0
FR,FR,France,2017-11-27,2017,48,Influenza,Influenza,,deaths,non-sentinel,count,6.0
FR,FR,France,2017-11-27,2017,48,Influenza,Influenza,,ICUadmissions,non-sentinel,count,38.0
FR,FR,France,2017-11-06,2017,45,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,2.0
FR,FR,France,2017-02-27,2017,9,Influenza,Influenza,,ICUadmissions,non-sentinel,count,18.0
FR,FR,France,2017-03-06,2017,10,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,6.0
FR,FR,France,2017-03-06,2017,10,Influenza,Influenza,,ICUadmissions,non-sentinel,count,6.0
FR,FR,France,2017-03-13,2017,11,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,6.0
FR,FR,France,2017-03-13,2017,11,Influenza,Influenza,,ICUadmissions,non-sentinel,count,6.0
FR,FR,France,2017-03-20,2017,12,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,6.0
FR,FR,France,2017-03-20,2017,12,Influenza,Influenza,,ICUadmissions,non-sentinel,count,6.0
FR,FR,France,2017-04-03,2017,14,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,2.0
FR,FR,France,2017-04-03,2017,14,Influenza,Influenza,,ICUadmissions,non-sentinel,count,2.0
FR,FR,France,2018-02-05,2018,6,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,234.0
FR,FR,France,2018-11-26,2018,48,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,6.0
FR,FR,France,2018-11-26,2018,48,Influenza,Influenza,,ICUadmissions,non-sentinel,count,6.0
FR,FR,France,2018-12-03,2018,49,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,50.0
FR,FR,France,2018-12-03,2018,49,Influenza,Influenza,,deaths,non-sentinel,count,8.0
FR,FR,France,2018-12-03,2018,49,Influenza,Influenza,,ICUadmissions,non-sentinel,count,50.0
FR,FR,France,2018-12-10,2018,50,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,12.0
FR,FR,France,2018-12-10,2018,50,Influenza,Influenza,,ICUadmissions,non-sentinel,count,12.0
FR,FR,France,2018-12-17,2018,51,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,34.0
FR,FR,France,2018-12-17,2018,51,Influenza,Influenza,,deaths,non-sentinel,count,10.0
FR,FR,France,2018-11-19,2018,47,Influenza,Influenza,,ICUadmissions,non-sentinel,count,10.0
FR,FR,France,2018-04-09,2018,15,Influenza,Influenza,,ICUadmissions,non-sentinel,count,46.0
FR,FR,France,2018-04-16,2018,16,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,8.0
FR,FR,France,2018-04-16,2018,16,Influenza,Influenza,,ICUadmissions,non-sentinel,count,8.0
FR,FR,France,2018-11-05,2018,45,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,4.0
FR,FR,France,2018-11-05,2018,45,Influenza,Influenza,,deaths,non-sentinel,count,2.0
FR,FR,France,2018-11-05,2018,45,Influenza,Influenza,,ICUadmissions,non-sentinel,count,4.0
FR,FR,France,2018-11-12,2018,46,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,8.0
FR,FR,France,2018-11-12,2018,46,Influenza,Influenza,,ICUadmissions,non-sentinel,count,8.0
FR,FR,France,2018-11-19,2018,47,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,10.0
FR,FR,France,2018-12-17,2018,51,Influenza,Influenza,,ICUadmissions,non-sentinel,count,34.0
FR,FR,France,2019-01-07,2019,2,Influenza,Influenza,,deaths,non-sentinel,count,38.0
FR,FR,France,2019-01-07,2019,2,Influenza,Influenza,,ICUadmissions,non-sentinel,count,170.0
FR,FR,France,2019-01-14,2019,3,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,238.0
FR,FR,France,2019-01-07,2019,2,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,170.0
FR,FR,France,2019-01-14,2019,3,Influenza,Influenza,,deaths,non-sentinel,count,40.0
FR,FR,France,2019-01-14,2019,3,Influenza,Influenza,,ICUadmissions,non-sentinel,count,238.0
FR,FR,France,2019-01-21,2019,4,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,386.0
FR,FR,France,2019-01-21,2019,4,Influenza,Influenza,,deaths,non-sentinel,count,62.0
FR,FR,France,2018-12-24,2018,52,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,82.0
FR,FR,France,2018-12-24,2018,52,Influenza,Influenza,,deaths,non-sentinel,count,24.0
FR,FR,France,2018-12-24,2018,52,Influenza,Influenza,,ICUadmissions,non-sentinel,count,82.0
FR,FR,France,2018-12-31,2019,1,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,124.0
FR,FR,France,2018-12-31,2019,1,Influenza,Influenza,,deaths,non-sentinel,count,22.0
FR,FR,France,2018-12-31,2019,1,Influenza,Influenza,,ICUadmissions,non-sentinel,count,124.0
FR,FR,France,2017-01-16,2017,3,Influenza,Influenza,,ICUadmissions,non-sentinel,count,202.0
FR,FR,France,2018-04-09,2018,15,Influenza,Influenza,,deaths,non-sentinel,count,4.0
FR,FR,France,2018-04-09,2018,15,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,46.0
FR,FR,France,2018-02-19,2018,8,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,356.0
FR,FR,France,2018-02-19,2018,8,Influenza,Influenza,,deaths,non-sentinel,count,56.0
FR,FR,France,2018-02-19,2018,8,Influenza,Influenza,,ICUadmissions,non-sentinel,count,356.0
FR,FR,France,2018-02-26,2018,9,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,390.0
FR,FR,France,2018-02-26,2018,9,Influenza,Influenza,,deaths,non-sentinel,count,44.0
FR,FR,France,2018-02-26,2018,9,Influenza,Influenza,,ICUadmissions,non-sentinel,count,390.0
FR,FR,France,2018-02-12,2018,7,Influenza,Influenza,,ICUadmissions,non-sentinel,count,370.0
FR,FR,France,2018-02-05,2018,6,Influenza,Influenza,,deaths,non-sentinel,count,44.0
FR,FR,France,2018-02-05,2018,6,Influenza,Influenza,,ICUadmissions,non-sentinel,count,234.0
FR,FR,France,2018-02-12,2018,7,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,370.0
FR,FR,France,2018-02-12,2018,7,Influenza,Influenza,,deaths,non-sentinel,count,68.0
FR,FR,France,2018-03-05,2018,10,Influenza,Influenza,,hospitaladmissions,non-sentinel,count,412.0
