geo_code,geo_name,taux_passages_bronchio_sau,taux_hospit_bronchio_sau,taux_actes_bronchio_sos,year,population,pop_lt1,taux_passages_bronchio_sau_popnorm,taux_hospit_bronchio_sau_popnorm,taux_actes_bronchio_sos_popnorm,couv_dose1,couv_complet,couv_rappel,port_du_masque,lavage_des_mains,eviter_les_regrupements,gm_workplaces,score_mnp,tmean,tmean,tmean_szn_pct,tmean_szn_quintile,rsv_pos_pct,geo_level
76,Occitanie,136.79890561,195.12195122,114.06844106,2024,,,,,,,,,,,,,,15.575714285714286,19.60571428571429,71.42857142857143,4.0,,REG
1,Guadeloupe,579.71014493,1333.3333333,,2024,,,,,,,,,,,,,,,,,,,REG
52,Pays de la Loire,171.60686427,218.97810219,82.644628099,2024,,,,,,,,,,,,,,15.414285714285716,21.65142857142857,85.71428571428571,4.0,,REG
75,Nouvelle Aquitaine,158.9958159,446.42857143,134.22818792,2024,,,,,,,,,,,,,,17.47142857142857,22.95,57.14285714285714,3.0,,REG
28,Normandie,229.08366534,246.91358025,143.67816092,2024,,,,,,,,,,,,,,14.264285714285714,21.35571428571429,57.14285714285714,3.0,,REG
27,Bourgogne et Franche-Comté,258.62068966,450.45045045,196.07843137,2024,,,,,,,,,,,,,,14.44285714285714,20.635714285714283,57.14285714285714,3.0,,REG
32,Hauts-de-France,180.1242236,552.7638191,136.98630137,2024,,,,,,,,,,,,,,17.042857142857144,23.042857142857144,71.42857142857143,4.0,,REG
32,Hauts-de-France,200.23557126,452.48868778,157.48031496,2024,,,,,,,,,,,,,,17.17142857142857,23.65,85.71428571428571,4.0,,REG
27,Bourgogne et Franche-Comté,140.05602241,114.94252874,205.47945205,2024,,,,,,,,,,,,,,13.728571428571428,18.785714285714285,42.857142857142854,2.0,,REG
76,Occitanie,137.17421125,360.36036036,177.93594306,2024,,,,,,,,,,,,,,14.657142857142858,18.15571428571429,28.57142857142857,2.0,,REG
93,Provence-Alpes-Côte d'Azur,190.05030743,321.42857143,102.8277635,2024,,,,,,,,,,,,,,15.7,20.164285714285715,42.857142857142854,2.0,,REG
53,Bretagne,148.14814815,325.20325203,180.99547511,2024,,,,,,,,,,,,,,14.542857142857144,18.842857142857145,42.857142857142854,2.0,,REG
6,Mayotte,1666.6666667,4285.7142857,,2024,,,,,,,,,,,,,,,,,,,REG
44,Grand Est,141.84397163,185.18518519,211.0817942,2024,,,,,,,,,,,,,,16.002857142857142,19.02857142857143,42.857142857142854,2.0,,REG
75,Nouvelle Aquitaine,170.55655296,171.42857143,160.58394161,2024,,,,,,,,,,,,,,16.52857142857143,20.478571428571428,57.14285714285714,3.0,,REG
24,Centre-Val de Loire,200.5730659,444.44444444,204.08163265,2024,,,,,,,,,,,,,,15.528571428571428,22.767142857142854,85.71428571428571,4.0,,REG
1,Guadeloupe,372.67080745,833.33333333,,2024,,,,,,,,,,,,,,,,,,,REG
28,Normandie,215.28525296,442.47787611,186.91588785,2024,,,,,,,,,,,,,,14.528571428571428,19.537142857142857,57.14285714285714,3.0,,REG
84,Auvergne et Rhône-Alpes,176.07223476,447.28434505,116.95906433,2024,,,,,,,,,,,,,,19.02,26.18428571428571,71.42857142857143,4.0,,REG
3,Guyane,465.11627907,1000.0,,2024,,,,,,,,,,,,,,,,,,,REG
2,Martinique,526.31578947,1111.1111111,0.0,2024,,,,,,,,,,,,,,,,,,,REG
11,Île-de-France,250.17869907,411.21495327,100.84033613,2024,,,,,,,,,,,,,,20.307142857142857,25.57857142857143,71.42857142857143,4.0,,REG
4,Réunion,509.09090909,1200.0,,2024,,,,,,,,,,,,,,,,,,,REG
94,Corse,0.0,0.0,0.0,2024,,,,,,,,,,,,,,15.757142857142856,20.228571428571428,57.14285714285714,3.0,,REG
52,Pays de la Loire,170.54263566,82.644628099,88.888888889,2024,,,,,,,,,,,,,,15.564285714285717,19.889999999999997,71.42857142857143,4.0,,REG
94,Corse,252.10084034,1000.0,0.0,2024,,,,,,,,,,,,,,17.97142857142857,23.664285714285715,85.71428571428571,4.0,,REG
76,Occitanie,184.04907975,484.5814978,37.593984962,2024,,,,,,,,,,,,,,17.332857142857144,21.392857142857142,100.0,5.0,,REG
3,Guyane,774.19354839,3200.0,,2024,,,,,,,,,,,,,,,,,,,REG
52,Pays de la Loire,98.360655738,0.0,53.76344086,2024,,,,,,,,,,,,,,17.185714285714287,22.732857142857146,85.71428571428571,4.0,,REG
28,Normandie,110.37527594,245.90163934,168.35016835,2024,,,,,,,,,,,,,,17.6,23.764285714285712,100.0,5.0,,REG
11,Île-de-France,169.89022478,419.84732824,147.67932489,2024,,,,,,,,,,,,,,21.842857142857145,27.26,71.42857142857143,4.0,,REG
32,Hauts-de-France,130.89005236,142.18009479,109.28961749,2024,,,,,,,,,,,,,,18.714285714285715,25.057142857142857,71.42857142857143,4.0,,REG
27,Bourgogne et Franche-Comté,102.33918129,0.0,78.125,2024,,,,,,,,,,,,,,17.057142857142857,22.87857142857143,100.0,5.0,,REG
24,Centre-Val de Loire,102.79001468,104.16666667,172.4137931,2024,,,,,,,,,,,,,,18.471428571428568,25.275714285714287,100.0,5.0,,REG
75,Nouvelle Aquitaine,127.01100762,201.00502513,86.455331412,2024,,,,,,,,,,,,,,19.057142857142857,24.442857142857143,85.71428571428571,4.0,,REG
4,Réunion,423.07692308,714.28571429,,2024,,,,,,,,,,,,,,,,,,,REG
44,Grand Est,102.3890785,52.91005291,168.53932584,2024,,,,,,,,,,,,,,18.037142857142857,22.132857142857144,100.0,5.0,,REG
2,Martinique,510.20408163,1250.0,0.0,2024,,,,,,,,,,,,,,,,,,,REG
6,Mayotte,1818.1818182,0.0,,2024,,,,,,,,,,,,,,,,,,,REG
84,Auvergne et Rhône-Alpes,197.46121298,517.24137931,113.31444759,2024,,,,,,,,,,,,,,21.58,29.074285714285715,100.0,5.0,,REG
93,Provence-Alpes-Côte d'Azur,141.65792235,428.0155642,52.631578947,2024,,,,,,,,,,,,,,18.414285714285715,24.057142857142857,85.71428571428571,4.0,,REG
1,Guadeloupe,564.51612903,1764.7058824,,2024,,,,,,,,,,,,,,,,,,,REG
53,Bretagne,202.02020202,212.76595745,235.8490566,2024,,,,,,,,,,,,,,17.47142857142857,23.185714285714287,100.0,5.0,,REG
3,Guyane,633.8028169,1481.4814815,,2024,,,,,,,,,,,,,,,,,,,REG
24,Centre-Val de Loire,114.94252874,270.27027027,0.0,2024,,,,,,,,,,,,,,13.814285714285717,23.321428571428573,57.14285714285714,3.0,,REG
32,Hauts-de-France,106.76156584,274.72527473,144.0,2024,,,,,,,,,,,,,,16.757142857142856,24.592857142857145,42.857142857142854,2.0,,REG
76,Occitanie,143.97905759,242.7184466,0.0,2024,,,,,,,,,,,,,,15.08,19.704285714285714,28.57142857142857,2.0,,REG
27,Bourgogne et Franche-Comté,88.105726872,131.57894737,377.35849057,2024,,,,,,,,,,,,,,14.285714285714286,20.814285714285713,57.14285714285714,3.0,,REG
2,Martinique,102.04081633,0.0,588.23529412,2024,,,,,,,,,,,,,,,,,,,REG
1,Guadeloupe,551.72413793,714.28571429,,2024,,,,,,,,,,,,,,,,,,,REG
44,Grand Est,117.84511785,437.15846995,62.30529595,2024,,,,,,,,,,,,,,15.537142857142856,20.26142857142857,57.14285714285714,3.0,,REG
84,Auvergne et Rhône-Alpes,88.148873653,289.85507246,38.61003861,2024,,,,,,,,,,,,,,19.96142857142857,28.18428571428571,100.0,5.0,,REG
94,Corse,0.0,0.0,0.0,2024,,,,,,,,,,,,,,15.028571428571428,20.985714285714288,28.57142857142857,2.0,,REG
93,Provence-Alpes-Côte d'Azur,116.83483802,155.64202335,134.77088949,2024,,,,,,,,,,,,,,16.185714285714287,22.5,57.14285714285714,3.0,,REG
4,Réunion,580.35714286,1315.7894737,,2024,,,,,,,,,,,,,,,,,,,REG
11,Île-de-France,109.03426791,207.9002079,98.28009828,2024,,,,,,,,,,,,,,22.164285714285715,27.678571428571427,100.0,5.0,,REG
28,Normandie,129.72972973,442.47787611,253.62318841,2024,,,,,,,,,,,,,,13.971428571428572,21.141428571428573,71.42857142857143,4.0,,REG
52,Pays de la Loire,98.039215686,85.47008547,0.0,2024,,,,,,,,,,,,,,16.04285714285714,21.94,71.42857142857143,4.0,,REG
6,Mayotte,833.33333333,2500.0,,2024,,,,,,,,,,,,,,,,,,,REG
53,Bretagne,169.49152542,480.0,198.01980198,2024,,,,,,,,,,,,,,14.0,20.364285714285717,28.57142857142857,2.0,,REG
75,Nouvelle Aquitaine,71.748878924,119.04761905,81.433224756,2024,,,,,,,,,,,,,,17.2,22.985714285714288,57.14285714285714,3.0,,REG
52,Pays de la Loire,64.412238325,80.64516129,46.511627907,2024,,,,,,,,,,,,,,17.5,22.22571428571429,71.42857142857143,4.0,,REG
93,Provence-Alpes-Côte d'Azur,215.68627451,565.37102473,170.3163017,2024,,,,,,,,,,,,,,18.685714285714287,22.97142857142857,85.71428571428571,4.0,,REG
75,Nouvelle Aquitaine,125.94458438,350.0,60.606060606,2024,,,,,,,,,,,,,,19.3,23.035714285714285,85.71428571428571,4.0,,REG
3,Guyane,735.29411765,2000.0,,2024,,,,,,,,,,,,,,,,,,,REG
27,Bourgogne et Franche-Comté,97.493036212,0.0,79.365079365,2024,,,,,,,,,,,,,,16.571428571428573,20.95,85.71428571428571,4.0,,REG
84,Auvergne et Rhône-Alpes,96.93877551,259.74025974,135.13513514,2024,,,,,,,,,,,,,,19.708571428571428,26.44142857142857,100.0,5.0,,REG
6,Mayotte,1000.0,0.0,,2024,,,,,,,,,,,,,,,,,,,REG
4,Réunion,357.14285714,1111.1111111,,2024,,,,,,,,,,,,,,,,,,,REG
2,Martinique,1075.2688172,1739.1304348,0.0,2024,,,,,,,,,,,,,,,,,,,REG
44,Grand Est,134.38735178,329.67032967,223.46368715,2024,,,,,,,,,,,,,,16.454285714285714,19.56,71.42857142857143,4.0,,REG
1,Guadeloupe,232.55813953,1250.0,,2024,,,,,,,,,,,,,,,,,,,REG
32,Hauts-de-France,70.671378092,55.555555556,64.102564103,2024,,,,,,,,,,,,,,18.285714285714285,22.535714285714285,71.42857142857143,4.0,,REG
53,Bretagne,186.33540373,196.07843137,56.497175141,2024,,,,,,,,,,,,,,15.94285714285714,20.392857142857142,71.42857142857143,4.0,,REG
76,Occitanie,134.13816231,416.66666667,105.26315789,2024,,,,,,,,,,,,,,16.922857142857143,19.97142857142857,85.71428571428571,4.0,,REG
28,Normandie,193.75672766,471.69811321,140.84507042,2024,,,,,,,,,,,,,,15.87142857142857,21.025714285714287,71.42857142857143,4.0,,REG
94,Corse,186.91588785,909.09090909,0.0,2024,,,,,,,,,,,,,,18.242857142857144,22.692857142857143,85.71428571428571,4.0,,REG
11,Île-de-France,113.72447661,220.26431718,102.8277635,2024,,,,,,,,,,,,,,21.00714285714286,24.875714285714285,85.71428571428571,4.0,,REG
24,Centre-Val de Loire,117.84511785,117.64705882,243.90243902,2024,,,,,,,,,,,,,,16.607142857142858,21.812857142857144,71.42857142857143,4.0,,REG
93,Provence-Alpes-Côte d'Azur,169.49152542,393.01310044,192.92604502,2024,,,,,,,,,,,,,,13.657142857142857,19.428571428571427,42.857142857142854,2.0,,REG
6,Mayotte,500.0,0.0,,2024,,,,,,,,,,,,,,,,,,,REG
3,Guyane,629.92125984,2272.7272727,,2024,,,,,,,,,,,,,,,,,,,REG
52,Pays de la Loire,57.361376673,101.01010101,299.4011976,2024,,,,,,,,,,,,,,12.421428571428573,18.514285714285712,28.57142857142857,2.0,,REG
1,Guadeloupe,263.15789474,1428.5714286,,2024,,,,,,,,,,,,,,,,,,,REG
11,Île-de-France,132.24014811,292.27557411,100.50251256,2024,,,,,,,,,,,,,,18.45,23.797142857142855,42.857142857142854,2.0,,REG
75,Nouvelle Aquitaine,68.093385214,164.83516484,89.766606822,2024,,,,,,,,,,,,,,14.071428571428571,19.607142857142858,14.285714285714285,1.0,,REG
4,Réunion,485.82995951,1224.4897959,,2024,,,,,,,,,,,,,,,,,,,REG
28,Normandie,61.881188119,366.97247706,41.32231405,2024,,,,,,,,,,,,,,11.0,17.905714285714286,28.57142857142857,2.0,,REG
84,Auvergne et Rhône-Alpes,151.43320714,323.88663968,198.41269841,2024,,,,,,,,,,,,,,17.385714285714286,24.664285714285715,42.857142857142854,2.0,,REG
2,Martinique,526.31578947,1333.3333333,0.0,2024,,,,,,,,,,,,,,,,,,,REG
94,Corse,125.0,0.0,0.0,2024,,,,,,,,,,,,,,13.37142857142857,19.407142857142855,14.285714285714285,1.0,,REG
27,Bourgogne et Franche-Comté,59.790732436,108.69565217,81.967213115,2024,,,,,,,,,,,,,,12.028571428571428,17.657142857142855,42.857142857142854,2.0,,REG
53,Bretagne,91.240875912,365.85365854,201.34228188,2024,,,,,,,,,,,,,,12.5,17.6,42.857142857142854,2.0,,REG
24,Centre-Val de Loire,120.06861063,129.87012987,0.0,2024,,,,,,,,,,,,,,10.685714285714283,19.537142857142857,28.57142857142857,2.0,,REG
44,Grand Est,52.91005291,63.694267516,92.024539877,2024,,,,,,,,,,,,,,13.921428571428573,17.754285714285714,42.857142857142854,2.0,,REG
32,Hauts-de-France,96.153846154,228.57142857,146.81892333,2024,,,,,,,,,,,,,,14.242857142857144,20.99285714285714,42.857142857142854,2.0,,REG
76,Occitanie,149.67925873,337.55274262,198.01980198,2024,,,,,,,,,,,,,,14.518571428571429,17.907142857142855,42.857142857142854,2.0,,REG
75,Nouvelle Aquitaine,91.001011122,125.0,160.71428571,2024,,,,,,,,,,,,,,16.1,21.135714285714283,71.42857142857143,4.0,,REG
2,Martinique,779.22077922,1250.0,0.0,2024,,,,,,,,,,,,,,,,,,,REG
53,Bretagne,64.102564103,126.58227848,125.78616352,2024,,,,,,,,,,,,,,13.814285714285717,19.057142857142857,57.14285714285714,3.0,,REG
93,Provence-Alpes-Côte d'Azur,225.0,542.98642534,169.49152542,2024,,,,,,,,,,,,,,14.642857142857142,20.407142857142855,71.42857142857143,4.0,,REG
11,Île-de-France,160.24812613,381.52610442,22.371364653,2024,,,,,,,,,,,,,,19.321428571428573,24.00142857142857,71.42857142857143,4.0,,REG
44,Grand Est,122.27074236,364.58333333,132.9787234,2024,,,,,,,,,,,,,,15.29857142857143,19.038571428571423,71.42857142857143,4.0,,REG
6,Mayotte,555.55555556,0.0,,2024,,,,,,,,,,,,,,,,,,,REG
52,Pays de la Loire,195.72953737,101.01010101,344.82758621,2024,,,,,,,,,,,,,,15.864285714285716,22.292857142857144,85.71428571428571,4.0,,REG
94,Corse,350.87719298,1000.0,0.0,2024,,,,,,,,,,,,,,14.62857142857143,20.407142857142855,57.14285714285714,3.0,,REG
84,Auvergne et Rhône-Alpes,82.146768894,239.0438247,160.0,2024,,,,,,,,,,,,,,17.59,25.72714285714286,71.42857142857143,4.0,,REG
32,Hauts-de-France,114.77761836,414.20118343,51.993067591,2024,,,,,,,,,,,,,,15.714285714285714,22.635714285714283,71.42857142857143,4.0,,REG
24,Centre-Val de Loire,165.56291391,444.44444444,0.0,2024,,,,,,,,,,,,,,14.064285714285717,22.021428571428572,71.42857142857143,4.0,,REG
27,Bourgogne et Franche-Comté,62.4024961,246.91358025,136.98630137,2024,,,,,,,,,,,,,,13.514285714285714,18.914285714285715,42.857142857142854,2.0,,REG
4,Réunion,602.83687943,1481.4814815,,2024,,,,,,,,,,,,,,,,,,,REG
76,Occitanie,164.91754123,407.239819,97.087378641,2024,,,,,,,,,,,,,,15.28,19.59857142857143,85.71428571428571,4.0,,REG
1,Guadeloupe,87.719298246,0.0,,2024,,,,,,,,,,,,,,,,,,,REG
3,Guyane,800.0,3181.8181818,,2024,,,,,,,,,,,,,,,,,,,REG
28,Normandie,71.684587814,0.0,124.4813278,2024,,,,,,,,,,,,,,12.878571428571428,18.978571428571428,42.857142857142854,2.0,,REG
28,Normandie,129.25969448,176.99115044,216.04938272,2024,,,,,,,,,,,,,,13.507142857142856,17.632857142857144,71.42857142857143,4.0,,REG
44,Grand Est,84.033613445,271.73913043,283.28611898,2024,,,,,,,,,,,,,,13.54,16.584285714285716,42.857142857142854,2.0,,REG
11,Île-de-France,188.49916488,371.7472119,74.074074074,2024,,,,,,,,,,,,,,18.2,22.07,57.14285714285714,3.0,,REG
27,Bourgogne et Franche-Comté,294.55081001,740.74074074,129.03225806,2024,,,,,,,,,,,,,,13.757142857142856,17.52142857142857,71.42857142857143,4.0,,REG
24,Centre-Val de Loire,184.33179724,400.0,0.0,2024,,,,,,,,,,,,,,13.921428571428573,18.242857142857144,71.42857142857143,4.0,,REG
32,Hauts-de-France,194.85038274,486.48648649,196.07843137,2024,,,,,,,,,,,,,,14.828571428571433,18.557142857142857,57.14285714285714,3.0,,REG
84,Auvergne et Rhône-Alpes,173.16017316,450.45045045,156.25,2024,,,,,,,,,,,,,,17.01,22.805714285714284,100.0,5.0,,REG
1,Guadeloupe,166.66666667,2500.0,,2024,,,,,,,,,,,,,,,,,,,REG
93,Provence-Alpes-Côte d'Azur,120.32932236,133.92857143,33.222591362,2024,,,,,,,,,,,,,,15.4,18.864285714285717,71.42857142857143,4.0,,REG
2,Martinique,129.87012987,909.09090909,0.0,2024,,,,,,,,,,,,,,,,,,,REG
75,Nouvelle Aquitaine,122.6309922,220.58823529,171.23287671,2024,,,,,,,,,,,,,,15.828571428571427,19.114285714285717,71.42857142857143,4.0,,REG
76,Occitanie,259.84251969,654.20560748,202.4291498,2024,,,,,,,,,,,,,,14.957142857142856,17.5,57.14285714285714,3.0,,REG
6,Mayotte,810.81081081,0.0,,2024,,,,,,,,,,,,,,,,,,,REG
52,Pays de la Loire,124.74012474,263.15789474,353.98230088,2024,,,,,,,,,,,,,,15.342857142857143,19.33142857142857,85.71428571428571,4.0,,REG
4,Réunion,941.17647059,1000.0,,2024,,,,,,,,,,,,,,,,,,,REG
3,Guyane,921.05263158,2105.2631579,,2024,,,,,,,,,,,,,,,,,,,REG
94,Corse,0.0,0.0,0.0,2024,,,,,,,,,,,,,,15.142857142857142,18.72142857142857,71.42857142857143,4.0,,REG
53,Bretagne,214.66905188,208.33333333,157.89473684,2024,,,,,,,,,,,,,,13.157142857142857,17.185714285714287,42.857142857142854,2.0,,REG
93,Provence-Alpes-Côte d'Azur,351.49384886,856.0311284,262.4671916,2024,,,,,,,,,,,,,,9.157142857142857,13.635714285714286,14.285714285714285,1.0,,REG
27,Bourgogne et Franche-Comté,344.82758621,909.09090909,382.5136612,2024,,,,,,,,,,,,,,7.214285714285714,12.185714285714283,14.285714285714285,1.0,,REG
1,Guadeloupe,330.5785124,2222.2222222,,2024,,,,,,,,,,,,,,,,,,,REG
28,Normandie,408.34845735,909.09090909,455.63549161,2024,,,,,,,,,,,,,,8.17142857142857,12.957142857142856,14.285714285714285,1.0,,REG
4,Réunion,660.0660066,1206.8965517,,2024,,,,,,,,,,,,,,,,,,,REG
53,Bretagne,288.31562974,729.16666667,265.48672566,2024,,,,,,,,,,,,,,8.471428571428572,13.242857142857144,14.285714285714285,1.0,,REG
2,Martinique,337.07865169,833.33333333,500.0,2024,,,,,,,,,,,,,,,,,,,REG
6,Mayotte,769.23076923,0.0,,2024,,,,,,,,,,,,,,,,,,,REG
94,Corse,657.89473684,1538.4615385,392.15686275,2024,,,,,,,,,,,,,,9.485714285714286,13.87142857142857,14.285714285714285,1.0,,REG
24,Centre-Val de Loire,196.33507853,659.34065934,204.08163265,2024,,,,,,,,,,,,,,9.121428571428572,14.92,42.857142857142854,2.0,,REG
84,Auvergne et Rhône-Alpes,305.69708198,810.81081081,192.77108434,2024,,,,,,,,,,,,,,13.22,17.86,28.57142857142857,2.0,,REG
76,Occitanie,267.41731175,456.62100457,275.86206897,2024,,,,,,,,,,,,,,10.32,13.454285714285716,14.285714285714285,1.0,,REG
75,Nouvelle Aquitaine,300.61892131,828.72928177,516.30434783,2024,,,,,,,,,,,,,,10.428571428571429,14.221428571428572,14.285714285714285,1.0,,REG
32,Hauts-de-France,247.12643678,627.80269058,308.58244937,2024,,,,,,,,,,,,,,9.785714285714286,15.37142857142857,14.285714285714285,1.0,,REG
11,Île-de-France,459.59811885,848.48484848,175.43859649,2024,,,,,,,,,,,,,,13.507142857142856,18.32857142857143,14.285714285714285,1.0,,REG
44,Grand Est,303.50194553,794.39252336,433.78995434,2024,,,,,,,,,,,,,,10.53,14.448571428571428,14.285714285714285,1.0,,REG
3,Guyane,1048.3870968,2500.0,,2024,,,,,,,,,,,,,,,,,,,REG
52,Pays de la Loire,266.45768025,381.67938931,636.70411985,2024,,,,,,,,,,,,,,8.1,12.254285714285714,14.285714285714285,1.0,,REG
76,Occitanie,327.66990291,572.51908397,526.31578947,2024,,,,,,,,,,,,,,13.704285714285714,17.45714285714286,85.71428571428571,4.0,,REG
84,Auvergne et Rhône-Alpes,404.74243663,1044.3037975,275.0,2024,,,,,,,,,,,,,,12.72,18.91,28.57142857142857,2.0,,REG
6,Mayotte,588.23529412,2500.0,,2024,,,,,,,,,,,,,,,,,,,REG
4,Réunion,961.53846154,1486.4864865,,2024,,,,,,,,,,,,,,,,,,,REG
32,Hauts-de-France,521.6989843,1180.8118081,333.96946565,2024,,,,,,,,,,,,,,11.114285714285714,17.114285714285714,28.57142857142857,2.0,,REG
1,Guadeloupe,545.45454545,1000.0,,2024,,,,,,,,,,,,,,,,,,,REG
52,Pays de la Loire,382.91605302,657.89473684,380.22813688,2024,,,,,,,,,,,,,,11.835714285714284,16.747142857142858,57.14285714285714,3.0,,REG
27,Bourgogne et Franche-Comté,441.50110375,1018.5185185,555.55555556,2024,,,,,,,,,,,,,,12.271428571428572,17.057142857142857,85.71428571428571,4.0,,REG
94,Corse,0.0,0.0,941.17647059,2024,,,,,,,,,,,,,,14.05714285714286,18.607142857142858,85.71428571428571,4.0,,REG
28,Normandie,468.99841017,1165.6441718,257.61124122,2024,,,,,,,,,,,,,,12.164285714285716,17.14428571428571,85.71428571428571,4.0,,REG
75,Nouvelle Aquitaine,491.4004914,1076.2331839,442.47787611,2024,,,,,,,,,,,,,,14.642857142857142,18.82857142857143,85.71428571428571,4.0,,REG
53,Bretagne,518.61702128,666.66666667,456.43153527,2024,,,,,,,,,,,,,,12.028571428571428,16.77857142857143,50.0,2.0,,REG
44,Grand Est,404.94166095,1047.1204188,270.27027027,2024,,,,,,,,,,,,,,13.058571428571428,17.30857142857143,42.857142857142854,2.0,,REG
2,Martinique,803.57142857,2000.0,645.16129032,2024,,,,,,,,,,,,,,,,,,,REG
93,Provence-Alpes-Côte d'Azur,280.84252758,596.02649007,380.04750594,2024,,,,,,,,,,,,,,13.857142857142858,18.585714285714285,85.71428571428571,4.0,,REG
24,Centre-Val de Loire,414.79820628,784.31372549,526.31578947,2024,,,,,,,,,,,,,,9.335714285714284,16.327142857142857,28.57142857142857,2.0,,REG
3,Guyane,1386.1386139,2571.4285714,,2024,,,,,,,,,,,,,,,,,,,REG
11,Île-de-France,589.94372844,1293.4631433,296.89608637,2024,,,,,,,,,,,,,,15.828571428571427,19.494285714285716,42.857142857142854,2.0,,REG
2,Martinique,695.65217391,1250.0,666.66666667,2024,,,,,,,,,,,,,,,,,,,REG
52,Pays de la Loire,454.54545455,673.07692308,433.33333333,2024,,,,,,,,,,,,,,10.678571428571429,13.668571428571427,71.42857142857143,4.0,,REG
27,Bourgogne et Franche-Comté,429.73286876,1666.6666667,238.0952381,2024,,,,,,,,,,,,,,10.185714285714283,13.492857142857144,71.42857142857143,4.0,,REG
4,Réunion,1149.1442543,2285.7142857,,2024,,,,,,,,,,,,,,,,,,,REG
84,Auvergne et Rhône-Alpes,434.60601137,1362.2291022,425.53191489,2024,,,,,,,,,,,,,,12.938571428571429,18.26142857142857,71.42857142857143,4.0,,REG
24,Centre-Val de Loire,408.68454662,410.95890411,158.73015873,2024,,,,,,,,,,,,,,10.414285714285716,15.197142857142856,42.857142857142854,2.0,,REG
32,Hauts-de-France,464.48087432,863.63636364,321.95121951,2024,,,,,,,,,,,,,,11.457142857142856,16.45,42.857142857142854,2.0,,REG
94,Corse,543.47826087,2000.0,882.35294118,2024,,,,,,,,,,,,,,11.271428571428572,14.1,71.42857142857143,4.0,,REG
44,Grand Est,485.1004851,990.99099099,287.61061947,2024,,,,,,,,,,,,,,11.805714285714286,14.70142857142857,42.857142857142854,2.0,,REG
3,Guyane,923.91304348,1851.8518519,,2024,,,,,,,,,,,,,,,,,,,REG
11,Île-de-France,570.98765432,1221.0200927,320.92426187,2024,,,,,,,,,,,,,,13.69285714285714,18.08142857142857,28.57142857142857,2.0,,REG
76,Occitanie,480.20765737,886.07594937,359.71223022,2024,,,,,,,,,,,,,,11.712857142857144,14.087142857142856,71.42857142857143,4.0,,REG
53,Bretagne,558.21371611,1333.3333333,788.38174274,2024,,,,,,,,,,,,,,10.55714285714286,13.885714285714286,57.14285714285714,3.0,,REG
28,Normandie,419.26851026,1224.4897959,409.09090909,2024,,,,,,,,,,,,,,10.3,13.435714285714283,71.42857142857143,4.0,,REG
6,Mayotte,2105.2631579,5000.0,,2024,,,,,,,,,,,,,,,,,,,REG
1,Guadeloupe,750.0,2777.7777778,,2024,,,,,,,,,,,,,,,,,,,REG
93,Provence-Alpes-Côte d'Azur,470.3087886,958.90410959,266.07538803,2024,,,,,,,,,,,,,,11.385714285714286,14.228571428571428,57.14285714285714,3.0,,REG
75,Nouvelle Aquitaine,474.1000878,1182.7956989,300.13642565,2024,,,,,,,,,,,,,,11.771428571428572,14.514285714285714,57.14285714285714,3.0,,REG
4,Réunion,1085.8585859,2531.6455696,,2024,,,,,,,,,,,,,,,,,,,REG
11,Île-de-France,592.03036053,1201.7167382,428.2115869,2024,,,,,,,,,,,,,,12.078571428571427,16.065714285714286,42.857142857142854,2.0,,REG
53,Bretagne,476.94753577,970.87378641,574.16267943,2024,,,,,,,,,,,,,,8.72857142857143,13.12857142857143,14.285714285714285,1.0,,REG
84,Auvergne et Rhône-Alpes,460.30405405,1167.192429,351.75879397,2024,,,,,,,,,,,,,,11.661428571428573,16.080000000000002,85.71428571428571,4.0,,REG
2,Martinique,892.85714286,2000.0,0.0,2024,,,,,,,,,,,,,,,,,,,REG
52,Pays de la Loire,510.70840198,1025.6410256,296.2962963,2024,,,,,,,,,,,,,,7.771428571428571,11.311428571428571,42.857142857142854,2.0,,REG
27,Bourgogne et Franche-Comté,461.89376443,1261.2612613,321.10091743,2024,,,,,,,,,,,,,,8.371428571428572,12.62857142857143,42.857142857142854,2.0,,REG
1,Guadeloupe,969.6969697,3333.3333333,,2024,,,,,,,,,,,,,,,,,,,REG
24,Centre-Val de Loire,659.09090909,1739.1304348,133.33333333,2024,,,,,,,,,,,,,,9.428571428571429,14.80714285714286,57.14285714285714,3.0,,REG
28,Normandie,557.37704918,1082.8025478,436.89320388,2024,,,,,,,,,,,,,,8.457142857142857,12.56857142857143,71.42857142857143,4.0,,REG
6,Mayotte,657.89473684,0.0,,2024,,,,,,,,,,,,,,,,,,,REG
32,Hauts-de-France,388.40262582,847.45762712,326.79738562,2024,,,,,,,,,,,,,,10.157142857142857,15.971428571428572,57.14285714285714,3.0,,REG
75,Nouvelle Aquitaine,358.70516185,698.92473118,375.93984962,2024,,,,,,,,,,,,,,10.514285714285714,13.75,42.857142857142854,2.0,,REG
94,Corse,289.85507246,909.09090909,588.23529412,2024,,,,,,,,,,,,,,9.55714285714286,13.2,42.857142857142854,2.0,,REG
93,Provence-Alpes-Côte d'Azur,417.7279674,769.23076923,313.19910515,2024,,,,,,,,,,,,,,9.328571428571427,13.164285714285716,42.857142857142854,2.0,,REG
76,Occitanie,362.62203626,810.81081081,295.08196721,2024,,,,,,,,,,,,,,9.961428571428572,13.2,14.285714285714285,1.0,,REG
