geo_level,geo_code,geo_name,date_monday,indicator,value,year_iso,week_iso_num
FR,FR,France,2021-01-18,workplaces,-22.494505494505496,2021,3
FR,FR,France,2021-01-25,grocery and pharmacy,-8.901098901098901,2021,4
FR,FR,France,2021-01-25,parks,-15.065934065934066,2021,4
FR,FR,France,2021-01-25,residential,8.098901098901099,2021,4
FR,FR,France,2021-01-25,retail and recreation,-38.37362637362638,2021,4
FR,FR,France,2021-01-25,transit stations,-29.780219780219777,2021,4
FR,FR,France,2021-01-25,workplaces,-21.934065934065934,2021,4
FR,FR,France,2021-02-01,grocery and pharmacy,-8.67032967032967,2021,5
FR,FR,France,2021-02-01,parks,-10.615384615384615,2021,5
FR,FR,France,2021-02-01,residential,8.175824175824177,2021,5
FR,FR,France,2021-02-01,retail and recreation,-40.978021978021985,2021,5
FR,FR,France,2021-02-01,transit stations,-30.18681318681319,2021,5
FR,FR,France,2021-02-01,workplaces,-21.747252747252748,2021,5
FR,FR,France,2021-02-08,grocery and pharmacy,-5.56043956043956,2021,6
FR,FR,France,2021-02-08,parks,-13.021978021978022,2021,6
FR,FR,France,2021-02-08,residential,9.472527472527473,2021,6
FR,FR,France,2021-02-08,retail and recreation,-39.604395604395606,2021,6
FR,FR,France,2021-02-08,transit stations,-29.68131868131868,2021,6
FR,FR,France,2021-02-08,workplaces,-25.065934065934066,2021,6
FR,FR,France,2021-02-15,grocery and pharmacy,-1.956043956043956,2021,7
FR,FR,France,2021-02-15,parks,17.725274725274723,2021,7
FR,FR,France,2021-02-15,residential,7.835164835164836,2021,7
FR,FR,France,2021-02-15,retail and recreation,-37.75824175824176,2021,7
FR,FR,France,2021-02-15,transit stations,-20.604395604395602,2021,7
FR,FR,France,2021-02-15,workplaces,-25.615384615384617,2021,7
FR,FR,France,2021-02-22,grocery and pharmacy,1.4505494505494505,2021,8
FR,FR,France,2021-02-22,parks,37.84615384615385,2021,8
FR,FR,France,2021-02-22,residential,7.835164835164836,2021,8
FR,FR,France,2021-02-22,retail and recreation,-35.450549450549445,2021,8
FR,FR,France,2021-02-22,transit stations,-19.626373626373628,2021,8
FR,FR,France,2021-02-22,workplaces,-28.659340659340657,2021,8
FR,FR,France,2021-03-01,grocery and pharmacy,3.3516483516483513,2021,9
FR,FR,France,2021-03-01,parks,24.076923076923077,2021,9
FR,FR,France,2021-03-01,residential,7.747252747252746,2021,9
FR,FR,France,2021-03-01,retail and recreation,-34.494505494505496,2021,9
FR,FR,France,2021-03-01,transit stations,-22.142857142857142,2021,9
FR,FR,France,2021-03-01,workplaces,-25.956043956043956,2021,9
FR,FR,France,2021-03-08,grocery and pharmacy,-0.16483516483516483,2021,10
FR,FR,France,2021-03-08,parks,-0.2967032967032965,2021,10
FR,FR,France,2021-03-08,residential,7.340659340659341,2021,10
FR,FR,France,2021-03-08,retail and recreation,-37.69230769230769,2021,10
FR,FR,France,2021-03-08,transit stations,-22.428571428571427,2021,10
FR,FR,France,2021-03-08,workplaces,-19.23076923076923,2021,10
FR,FR,France,2021-03-15,grocery and pharmacy,-0.4175824175824175,2021,11
FR,FR,France,2021-03-15,parks,3.1648351648351647,2021,11
FR,FR,France,2021-03-15,residential,7.549450549450549,2021,11
FR,FR,France,2021-03-15,retail and recreation,-37.92307692307692,2021,11
FR,FR,France,2021-03-15,transit stations,-23.142857142857142,2021,11
FR,FR,France,2021-03-15,workplaces,-18.406593406593405,2021,11
FR,FR,France,2021-03-22,grocery and pharmacy,2.010989010989011,2021,12
FR,FR,France,2021-03-22,parks,23.252747252747252,2021,12
FR,FR,France,2021-03-22,residential,6.989010989010989,2021,12
FR,FR,France,2021-03-22,retail and recreation,-37.318681318681314,2021,12
FR,FR,France,2021-03-22,transit stations,-22.54945054945055,2021,12
FR,FR,France,2021-03-22,workplaces,-18.153846153846153,2021,12
FR,FR,France,2021-03-29,grocery and pharmacy,11.846153846153847,2021,13
FR,FR,France,2021-03-29,parks,37.43956043956044,2021,13
FR,FR,France,2021-03-29,residential,5.978021978021977,2021,13
FR,FR,France,2021-03-29,retail and recreation,-32.26373626373626,2021,13
FR,FR,France,2021-03-29,transit stations,-21.46153846153846,2021,13
FR,FR,France,2021-03-29,workplaces,-18.47252747252747,2021,13
FR,FR,France,2021-04-05,grocery and pharmacy,-5.164835164835164,2021,14
FR,FR,France,2021-04-05,parks,0.17582417582417548,2021,14
FR,FR,France,2021-04-05,residential,13.703296703296703,2021,14
FR,FR,France,2021-04-05,retail and recreation,-48.78021978021978,2021,14
FR,FR,France,2021-04-05,transit stations,-38.604395604395606,2021,14
FR,FR,France,2021-04-05,workplaces,-37.285714285714285,2021,14
FR,FR,France,2021-04-12,grocery and pharmacy,3.1098901098901095,2021,15
FR,FR,France,2021-04-12,parks,16.912087912087912,2021,15
FR,FR,France,2021-04-12,residential,11.516483516483516,2021,15
FR,FR,France,2021-04-12,retail and recreation,-42.582417582417584,2021,15
FR,FR,France,2021-04-12,transit stations,-34.2967032967033,2021,15
FR,FR,France,2021-04-12,workplaces,-30.692307692307693,2021,15
FR,FR,France,2021-04-19,grocery and pharmacy,4.241758241758242,2021,16
FR,FR,France,2021-04-19,parks,37.0,2021,16
FR,FR,France,2021-04-19,residential,10.956043956043954,2021,16
FR,FR,France,2021-04-19,retail and recreation,-41.285714285714285,2021,16
FR,FR,France,2021-04-19,transit stations,-30.802197802197803,2021,16
FR,FR,France,2021-04-19,workplaces,-31.043956043956044,2021,16
FR,FR,France,2021-04-26,grocery and pharmacy,4.241758241758242,2021,17
FR,FR,France,2021-04-26,parks,8.901098901098901,2021,17
FR,FR,France,2021-04-26,residential,11.098901098901099,2021,17
FR,FR,France,2021-04-26,retail and recreation,-42.81318681318681,2021,17
FR,FR,France,2021-04-26,transit stations,-32.98901098901099,2021,17
FR,FR,France,2021-04-26,workplaces,-29.516483516483518,2021,17
FR,FR,France,2021-05-03,grocery and pharmacy,13.186813186813186,2021,18
FR,FR,France,2021-05-03,parks,34.362637362637365,2021,18
FR,FR,France,2021-05-03,residential,6.329670329670329,2021,18
FR,FR,France,2021-05-03,retail and recreation,-35.16483516483517,2021,18
FR,FR,France,2021-05-03,transit stations,-13.87912087912088,2021,18
FR,FR,France,2021-05-03,workplaces,-20.78021978021978,2021,18
FR,FR,France,2021-05-10,grocery and pharmacy,11.857142857142858,2021,19
FR,FR,France,2021-05-10,parks,64.7032967032967,2021,19
FR,FR,France,2021-05-10,residential,8.395604395604396,2021,19
FR,FR,France,2021-05-10,retail and recreation,-34.51648351648352,2021,19
FR,FR,France,2021-05-10,transit stations,-4.087912087912088,2021,19
FR,FR,France,2021-05-10,workplaces,-32.72527472527473,2021,19
FR,FR,France,2021-05-17,grocery and pharmacy,19.736263736263734,2021,20
FR,FR,France,2021-05-17,parks,69.35164835164835,2021,20
FR,FR,France,2021-05-17,residential,3.901098901098901,2021,20
FR,FR,France,2021-05-17,retail and recreation,-14.571428571428573,2021,20
FR,FR,France,2021-05-17,transit stations,3.604395604395604,2021,20
FR,FR,France,2021-05-17,workplaces,-13.56043956043956,2021,20
FR,FR,France,2021-05-24,grocery and pharmacy,18.153846153846153,2021,21
