geo_level,geo_code,geo_name,date_monday,indicator,value,year_iso,week_iso_num
REG,11,Île-de-France,2020-08-24,retail and recreation,-29.571428571428573,2020,35
REG,11,Île-de-France,2020-08-24,transit stations,-32.142857142857146,2020,35
REG,11,Île-de-France,2020-08-24,workplaces,-38.0,2020,35
REG,11,Île-de-France,2020-08-31,grocery and pharmacy,-4.285714285714286,2020,36
REG,11,Île-de-France,2020-08-31,parks,4.714285714285714,2020,36
REG,11,Île-de-France,2020-08-31,residential,4.857142857142857,2020,36
REG,11,Île-de-France,2020-08-31,retail and recreation,-20.714285714285715,2020,36
REG,11,Île-de-France,2020-08-31,transit stations,-23.0,2020,36
REG,11,Île-de-France,2020-08-31,workplaces,-32.142857142857146,2020,36
REG,11,Île-de-France,2020-09-07,grocery and pharmacy,-6.857142857142857,2020,37
REG,11,Île-de-France,2020-09-07,parks,13.142857142857142,2020,37
REG,11,Île-de-France,2020-09-07,residential,3.2857142857142856,2020,37
REG,11,Île-de-France,2020-09-07,retail and recreation,-21.857142857142858,2020,37
REG,11,Île-de-France,2020-09-07,transit stations,-18.142857142857142,2020,37
REG,11,Île-de-France,2020-09-07,workplaces,-30.285714285714285,2020,37
REG,11,Île-de-France,2020-09-14,grocery and pharmacy,-8.285714285714286,2020,38
REG,11,Île-de-France,2020-09-14,parks,10.714285714285714,2020,38
REG,11,Île-de-France,2020-09-14,residential,3.7142857142857144,2020,38
REG,11,Île-de-France,2020-09-14,retail and recreation,-24.0,2020,38
REG,11,Île-de-France,2020-09-14,transit stations,-18.714285714285715,2020,38
REG,11,Île-de-France,2020-09-14,workplaces,-26.142857142857142,2020,38
REG,11,Île-de-France,2020-09-21,grocery and pharmacy,-10.714285714285714,2020,39
REG,11,Île-de-France,2020-09-21,parks,-18.714285714285715,2020,39
REG,11,Île-de-France,2020-09-21,residential,5.142857142857143,2020,39
REG,11,Île-de-France,2020-09-21,retail and recreation,-27.142857142857142,2020,39
REG,11,Île-de-France,2020-09-21,transit stations,-21.142857142857142,2020,39
REG,11,Île-de-France,2020-09-21,workplaces,-25.285714285714285,2020,39
REG,11,Île-de-France,2020-09-28,grocery and pharmacy,-7.714285714285714,2020,40
REG,11,Île-de-France,2020-09-28,parks,-27.285714285714285,2020,40
REG,11,Île-de-France,2020-09-28,residential,5.571428571428571,2020,40
REG,11,Île-de-France,2020-09-28,retail and recreation,-25.857142857142858,2020,40
REG,11,Île-de-France,2020-09-28,transit stations,-19.857142857142858,2020,40
REG,11,Île-de-France,2020-09-28,workplaces,-23.428571428571427,2020,40
REG,11,Île-de-France,2020-10-05,grocery and pharmacy,-6.571428571428571,2020,41
REG,11,Île-de-France,2020-10-05,parks,-23.571428571428573,2020,41
REG,11,Île-de-France,2020-10-05,residential,5.571428571428571,2020,41
REG,11,Île-de-France,2020-10-05,retail and recreation,-27.0,2020,41
REG,11,Île-de-France,2020-10-05,transit stations,-20.714285714285715,2020,41
REG,11,Île-de-France,2020-10-05,workplaces,-23.142857142857142,2020,41
REG,11,Île-de-France,2020-10-12,grocery and pharmacy,-6.285714285714286,2020,42
REG,11,Île-de-France,2020-10-12,parks,-22.285714285714285,2020,42
REG,11,Île-de-France,2020-10-12,residential,6.285714285714286,2020,42
REG,11,Île-de-France,2020-10-12,retail and recreation,-28.714285714285715,2020,42
REG,11,Île-de-France,2020-10-12,transit stations,-21.428571428571427,2020,42
REG,11,Île-de-France,2020-10-12,workplaces,-23.428571428571427,2020,42
REG,11,Île-de-France,2020-10-19,grocery and pharmacy,-10.571428571428571,2020,43
REG,11,Île-de-France,2020-10-19,parks,-28.857142857142858,2020,43
REG,11,Île-de-France,2020-10-19,residential,9.0,2020,43
REG,11,Île-de-France,2020-10-19,retail and recreation,-32.57142857142857,2020,43
REG,11,Île-de-France,2020-10-19,transit stations,-28.285714285714285,2020,43
REG,11,Île-de-France,2020-10-19,workplaces,-33.142857142857146,2020,43
REG,11,Île-de-France,2020-10-26,grocery and pharmacy,-8.571428571428571,2020,44
REG,11,Île-de-France,2020-10-26,parks,-41.142857142857146,2020,44
REG,11,Île-de-France,2020-10-26,residential,13.142857142857142,2020,44
REG,11,Île-de-France,2020-10-26,retail and recreation,-42.714285714285715,2020,44
REG,11,Île-de-France,2020-10-26,transit stations,-39.714285714285715,2020,44
REG,11,Île-de-France,2020-10-26,workplaces,-42.0,2020,44
REG,11,Île-de-France,2020-11-02,grocery and pharmacy,-13.0,2020,45
REG,11,Île-de-France,2020-11-02,parks,-46.285714285714285,2020,45
REG,11,Île-de-France,2020-11-02,residential,18.428571428571427,2020,45
REG,11,Île-de-France,2020-11-02,retail and recreation,-61.57142857142857,2020,45
REG,11,Île-de-France,2020-11-02,transit stations,-52.285714285714285,2020,45
REG,11,Île-de-France,2020-11-02,workplaces,-40.57142857142857,2020,45
REG,11,Île-de-France,2020-11-09,grocery and pharmacy,-13.571428571428571,2020,46
REG,11,Île-de-France,2020-11-09,parks,-45.285714285714285,2020,46
