geo_level,geo_code,geo_name,date_monday,tmin,tmax,tmean,year_iso,week_iso_num
FR,FR,France,2019-08-12,13.969404761904762,24.48997023809524,19.22970238095238,2019,33
FR,FR,France,2019-08-19,13.30529761904762,26.87175595238095,20.08858630952381,2019,34
FR,FR,France,2019-08-26,16.042395833333334,28.50857142857143,22.275342261904765,2019,35
FR,FR,France,2019-09-02,10.699955357142857,22.502544642857142,16.601339285714285,2019,36
FR,FR,France,2019-09-09,11.343928571428572,24.746011904761904,18.04511904761905,2019,37
FR,FR,France,2019-09-16,12.80543154761905,25.046636904761908,18.926056547619048,2019,38
FR,FR,France,2019-09-23,13.228943452380953,21.40089285714286,17.314925595238094,2019,39
FR,FR,France,2019-09-30,11.151190476190477,19.10778273809524,15.12953869047619,2019,40
FR,FR,France,2019-10-07,11.2040625,20.208705357142858,15.70641369047619,2019,41
FR,FR,France,2019-10-14,11.737261904761906,18.318065476190476,15.02764880952381,2019,42
FR,FR,France,2019-10-21,9.889017857142857,17.451577380952383,13.670372023809525,2019,43
FR,FR,France,2019-10-28,10.248616071428572,15.208020833333334,12.728273809523811,2019,44
FR,FR,France,2019-11-04,5.894494047619048,11.722693452380952,8.808511904761906,2019,45
FR,FR,France,2019-11-11,2.5854166666666667,8.760059523809524,5.6725892857142854,2019,46
FR,FR,France,2019-11-18,3.3273809523809526,10.377366071428572,6.852291666666667,2019,47
FR,FR,France,2019-11-25,6.716696428571429,11.929657738095237,9.323229166666666,2019,48
FR,FR,France,2019-12-02,2.020580357142857,9.17470238095238,5.597708333333333,2019,49
FR,FR,France,2019-12-09,4.676175595238095,10.746517857142857,7.711383928571428,2019,50
FR,FR,France,2019-12-16,7.583690476190476,13.305654761904762,10.444627976190477,2019,51
FR,FR,France,2019-12-23,4.638333333333333,10.790282738095238,7.714181547619048,2019,52
FR,FR,France,2019-12-30,1.645952380952381,8.873452380952381,5.259747023809524,2020,1
FR,FR,France,2020-01-06,3.5030505952380953,10.691294642857143,7.097232142857142,2020,2
FR,FR,France,2020-01-13,3.7340625000000003,10.925178571428573,7.32967261904762,2020,3
FR,FR,France,2020-01-20,0.9147321428571429,8.344479166666668,4.629538690476191,2020,4
FR,FR,France,2020-01-27,6.494940476190476,12.474032738095238,9.484479166666667,2020,5
FR,FR,France,2020-02-03,3.8730952380952384,12.253318452380952,8.063229166666668,2020,6
FR,FR,France,2020-02-10,5.634508928571429,13.151934523809524,9.393258928571429,2020,7
FR,FR,France,2020-02-17,4.222946428571428,12.760803571428573,8.491934523809524,2020,8
FR,FR,France,2020-02-24,4.536845238095238,12.216369047619047,8.376532738095237,2020,9
